symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
HONAUT,NEWGEN,0.064585,12.8169,0.0,39220,115211
CIEINDIA,DCMSHRIRAM,0.064584,12.8166,0.0,39220,115212
AFCONS,CREDITACC,0.064581,12.816,0.0,39220,115213
SBIN,SPLPETRO,0.064579,12.8156,0.0,39220,115214
TBOTEK,TRAVELFOOD,0.064579,12.8156,0.0,39220,115215
JUBLPHARMA,URBANCO,0.064578,12.8156,0.0,39220,115216
MAXHEALTH,TIMKEN,0.064577,12.8152,0.0,39220,115217
DCMSHRIRAM,RKFORGE,0.064575,12.8148,0.0,39220,115218
BLUEDART,CESC,0.064571,12.8142,0.0,39220,115219
ANURAS,ASTERDM,0.064569,12.8136,0.0,39220,115220
AXISBANK,NEULANDLAB,0.064568,12.8134,0.0,39220,115221
HSCL,ONESOURCE,0.064567,12.8132,0.0,39220,115222
COHANCE,KOTAKBANK,0.064564,12.8127,0.0,39220,115223
IPCALAB,KIRLOSENG,0.064564,12.8126,0.0,39220,115224
LINDEINDIA,UBL,0.064563,12.8125,0.0,39220,115225
EMCURE,POLYMED,0.064562,12.8122,0.0,39220,115226
HEXT,NATCOPHARM,0.064561,12.8121,0.0,39220,115227
LUPIN,SPLPETRO,0.064561,12.8121,0.0,39220,115228
OIL,URBANCO,0.064561,12.8121,0.0,39220,115229
BHARTIARTL,FLUOROCHEM,0.064554,12.8107,0.0,39220,115230
ERIS,NIVABUPA,0.064552,12.8103,0.0,39220,115231
AADHARHFC,CRAFTSMAN,0.064551,12.8102,0.0,39220,115232
IPCALAB,KIMS,0.064549,12.8096,0.0,39220,115233
NAVINFLUOR,ONESOURCE,0.064543,12.8084,0.0,39220,115234
DOMS,ONESOURCE,0.064539,12.8078,0.0,39220,115235
AEGISVOPAK,SAMMAANCAP,0.064539,12.8077,0.0,39220,115236
CONCORDBIO,CUB,0.064539,12.8076,0.0,39220,115237
DCMSHRIRAM,KPRMILL,0.064534,12.8067,0.0,39220,115238
HYUNDAI,IIFL,0.064533,12.8064,0.0,39220,115239
HEXT,MGL,0.064529,12.8057,0.0,39220,115240
ABBOTINDIA,UCOBANK,0.064528,12.8055,0.0,39220,115241
ANANDRATHI,HDBFS,0.064528,12.8054,0.0,39220,115242
RRKABEL,SAPPHIRE,0.064527,12.8054,0.0,39220,115243
FORCEMOT,ONESOURCE,0.064525,12.8049,0.0,39220,115244
LINDEINDIA,NEULANDLAB,0.064521,12.8042,0.0,39220,115245
SYNGENE,TMCV,0.06452,12.804,0.0,39220,115246
CANFINHOME,CRAFTSMAN,0.06452,12.804,0.0,39220,115247
RRKABEL,THELEELA,0.064516,12.8031,0.0,39220,115248
CARBORUNIV,HONAUT,0.064515,12.803,0.0,39220,115249
AIIL,HCLTECH,0.064514,12.8027,0.0,39220,115250
EIHOTEL,HCLTECH,0.064513,12.8026,0.0,39220,115251
ANANDRATHI,APOLLOTYRE,0.064513,12.8025,0.0,39220,115252
AEGISVOPAK,ASHOKLEY,0.064511,12.8022,0.0,39220,115253
ATUL,GLAXO,0.064509,12.8017,0.0,39220,115254
RPOWER,ZFCVINDIA,0.064508,12.8016,0.0,39220,115255
JKTYRE,TRAVELFOOD,0.064505,12.801,0.0,39220,115256
CANHLIFE,INTELLECT,0.064505,12.801,0.0,39220,115257
ANTHEM,UBL,0.064503,12.8005,0.0,39220,115258
AFFLE,HONASA,0.064502,12.8002,0.0,39220,115259
AIAENG,INDGN,0.064501,12.8002,0.0,39220,115260
DCMSHRIRAM,DOMS,0.064498,12.7995,0.0,39220,115261
DCMSHRIRAM,SBFC,0.064497,12.7992,0.0,39220,115262
POONAWALLA,THELEELA,0.064496,12.7992,0.0,39220,115263
ENGINERSIN,MEESHO,0.064496,12.7991,0.0,39220,115264
3MINDIA,MFSL,0.064492,12.7983,0.0,39220,115265
JSL,MEESHO,0.064492,12.7983,0.0,39220,115266
NATIONALUM,PINELABS,0.064491,12.7982,0.0,39220,115267
CASTROLIND,HDBFS,0.06449,12.798,0.0,39220,115268
EIDPARRY,PIRAMALFIN,0.064487,12.7973,0.0,39220,115269
ATUL,DRREDDY,0.064487,12.7972,0.0,39220,115270
AADHARHFC,ABDL,0.064484,12.7967,0.0,39220,115271
KARURVYSYA,NEULANDLAB,0.064484,12.7967,0.0,39220,115272
ITC,SHYAMMETL,0.064481,12.7962,0.0,39220,115273
COALINDIA,POLYMED,0.064477,12.7953,0.0,39220,115274
SYNGENE,TRITURBINE,0.064477,12.7953,0.0,39220,115275
ABBOTINDIA,SJVN,0.064474,12.7947,0.0,39220,115276
ADANIENSOL,CREDITACC,0.064472,12.7943,0.0,39220,115277
FLUOROCHEM,MINDACORP,0.064471,12.7941,0.0,39220,115278
AIIL,TENNIND,0.06447,12.794,0.0,39220,115279
HINDPETRO,UBL,0.064469,12.7937,0.0,39220,115280
LENSKART,MAPMYINDIA,0.064469,12.7937,0.0,39220,115281
AXISBANK,SAILIFE,0.064469,12.7937,0.0,39220,115282
NATCOPHARM,PINELABS,0.064468,12.7936,0.0,39220,115283
ATGL,ICICIAMC,0.064467,12.7934,0.0,39220,115284
CRAFTSMAN,LUPIN,0.064466,12.7931,0.0,39220,115285
AFCONS,SUNPHARMA,0.064465,12.793,0.0,39220,115286
BAYERCROP,ICICIPRULI,0.064462,12.7924,0.0,39220,115287
AEGISVOPAK,LLOYDSME,0.064462,12.7924,0.0,39220,115288
AJANTPHARM,COROMANDEL,0.06446,12.792,0.0,39220,115289
ACMESOLAR,NIVABUPA,0.064457,12.7914,0.0,39220,115290
COALINDIA,SIGNATURE,0.064456,12.7911,0.0,39220,115291
SUNTV,ZYDUSWELL,0.064455,12.791,0.0,39220,115292
CREDITACC,POLYMED,0.064451,12.7903,0.0,39220,115293
GVT&D,TECHM,0.064451,12.7901,0.0,39220,115294
PTCIL,RAMCOCEM,0.064451,12.7901,0.0,39220,115295
ATHERENERG,ATUL,0.06445,12.79,0.0,39220,115296
GROWW,POLYMED,0.06445,12.7899,0.0,39220,115297
CRAFTSMAN,POLICYBZR,0.064447,12.7894,0.0,39220,115298
GODIGIT,MCX,0.064446,12.7891,0.0,39220,115299
FIVESTAR,LINDEINDIA,0.064438,12.7876,0.0,39220,115300
AEGISLOG,ATHERENERG,0.064434,12.7867,0.0,39220,115301
CPPLUS,RADICO,0.064432,12.7864,0.0,39220,115302
BALKRISIND,TENNIND,0.064432,12.7864,0.0,39220,115303
RBLBANK,THELEELA,0.064432,12.7863,0.0,39220,115304
BAYERCROP,BHARATFORG,0.064424,12.7848,0.0,39220,115305
JSL,NIVABUPA,0.064423,12.7845,0.0,39220,115306
CGCL,GODIGIT,0.064422,12.7844,0.0,39220,115307
CHALET,INFY,0.064422,12.7844,0.0,39220,115308
AFCONS,BAYERCROP,0.064416,12.7831,0.0,39220,115309
SAREGAMA,UBL,0.064415,12.783,0.0,39220,115310
ITC,RKFORGE,0.064412,12.7825,0.0,39220,115311
COCHINSHIP,TRAVELFOOD,0.064412,12.7824,0.0,39220,115312
GRANULES,JKCEMENT,0.064411,12.7821,0.0,39220,115313
CRISIL,PFIZER,0.064409,12.7818,0.0,39220,115314
ICICIBANK,INDIAMART,0.064408,12.7817,0.0,39220,115315
GROWW,TEGA,0.064405,12.781,0.0,39220,115316
CCL,FIVESTAR,0.064402,12.7804,0.0,39220,115317
CREDITACC,DOMS,0.064401,12.7801,0.0,39220,115318
CCL,VIJAYA,0.064398,12.7797,0.0,39220,115319
SAGILITY,SUNTV,0.064396,12.7792,0.0,39220,115320
ANANDRATHI,BIOCON,0.064393,12.7785,0.0,39220,115321
HSCL,OIL,0.064392,12.7784,0.0,39220,115322
GODFRYPHLP,TRAVELFOOD,0.064388,12.7777,0.0,39220,115323
HDFCBANK,SAILIFE,0.064385,12.7769,0.0,39220,115324
TIINDIA,ZFCVINDIA,0.064384,12.7768,0.0,39220,115325
AMBER,NIVABUPA,0.064383,12.7766,0.0,39220,115326
CCL,MRF,0.064381,12.7763,0.0,39220,115327
AEGISVOPAK,REDINGTON,0.06438,12.776,0.0,39220,115328
INDIANB,ZFCVINDIA,0.064376,12.7752,0.0,39220,115329
CARTRADE,TATACOMM,0.064375,12.775,0.0,39220,115330
JUBLINGREA,ZFCVINDIA,0.064373,12.7746,0.0,39220,115331
AADHARHFC,CESC,0.064372,12.7745,0.0,39220,115332
ANANDRATHI,COROMANDEL,0.064371,12.7743,0.0,39220,115333
ABBOTINDIA,MOTILALOFS,0.06437,12.7741,0.0,39220,115334
CEMPRO,CPPLUS,0.06437,12.7741,0.0,39220,115335
EMCURE,HDBFS,0.064369,12.7739,0.0,39220,115336
CONCORDBIO,TATACAP,0.064368,12.7737,0.0,39220,115337
CRAFTSMAN,TENNIND,0.064368,12.7737,0.0,39220,115338
ERIS,KARURVYSYA,0.064367,12.7734,0.0,39220,115339
BLUESTARCO,NIVABUPA,0.064365,12.773,0.0,39220,115340
HEXT,NUVOCO,0.064362,12.7724,0.0,39220,115341
OIL,TATACAP,0.064361,12.7723,0.0,39220,115342
ADANIENSOL,MEESHO,0.06436,12.7721,0.0,39220,115343
DRREDDY,POLYMED,0.06436,12.7721,0.0,39220,115344
KPRMILL,MEESHO,0.064359,12.7719,0.0,39220,115345
FIRSTCRY,INFY,0.064357,12.7715,0.0,39220,115346
BERGEPAINT,CPPLUS,0.064355,12.771,0.0,39220,115347
BHARTIHEXA,NUVOCO,0.064352,12.7704,0.0,39220,115348
AEGISLOG,ANTHEM,0.064352,12.7703,0.0,39220,115349
JUBLPHARMA,PIRAMALFIN,0.06435,12.7701,0.0,39220,115350
HOMEFIRST,PINELABS,0.064348,12.7697,0.0,39220,115351
ENDURANCE,PTCIL,0.064348,12.7697,0.0,39220,115352
BAYERCROP,NAVINFLUOR,0.064344,12.7688,0.0,39220,115353
ATHERENERG,KIMS,0.064342,12.7685,0.0,39220,115354
EMMVEE,THERMAX,0.06434,12.768,0.0,39220,115355
APOLLOHOSP,GODIGIT,0.064339,12.7678,0.0,39220,115356
BERGEPAINT,WIPRO,0.064336,12.7673,0.0,39220,115357
AJANTPHARM,SUNTV,0.064336,12.7673,0.0,39220,115358
LGEINDIA,TRITURBINE,0.064334,12.7669,0.0,39220,115359
CPPLUS,GLENMARK,0.064334,12.7668,0.0,39220,115360
NIVABUPA,TRITURBINE,0.064333,12.7667,0.0,39220,115361
AADHARHFC,GODREJCP,0.064333,12.7667,0.0,39220,115362
MEDANTA,OIL,0.064332,12.7665,0.0,39220,115363
IGIL,STARHEALTH,0.064332,12.7665,0.0,39220,115364
GALLANTT,PRESTIGE,0.064332,12.7664,0.0,39220,115365
GESHIP,SCHAEFFLER,0.064329,12.7659,0.0,39220,115366
GESHIP,LALPATHLAB,0.064328,12.7658,0.0,39220,115367
IDEA,PFIZER,0.064327,12.7654,0.0,39220,115368
ANURAS,VEDL,0.064325,12.7651,0.0,39220,115369
GODFRYPHLP,TENNIND,0.064324,12.7649,0.0,39220,115370
GALLANTT,UPL,0.064321,12.7643,0.0,39220,115371
CUB,ERIS,0.064321,12.7643,0.0,39220,115372
BIKAJI,EICHERMOT,0.06432,12.764,0.0,39220,115373
LENSKART,NH,0.064318,12.7637,0.0,39220,115374
CARBORUNIV,CONCORDBIO,0.064316,12.7633,0.0,39220,115375
IPCALAB,POONAWALLA,0.064315,12.7631,0.0,39220,115376
EIHOTEL,RRKABEL,0.064315,12.763,0.0,39220,115377
BLUEDART,URBANCO,0.064311,12.7622,0.0,39220,115378
HONASA,NAVINFLUOR,0.064309,12.7618,0.0,39220,115379
ABBOTINDIA,TRIDENT,0.064305,12.7612,0.0,39220,115380
EMCURE,RADICO,0.064304,12.7609,0.0,39220,115381
SUNTV,UBL,0.064302,12.7605,0.0,39220,115382
BIKAJI,GODIGIT,0.064302,12.7604,0.0,39220,115383
DCMSHRIRAM,TRENT,0.064301,12.7602,0.0,39220,115384
BLS,IPCALAB,0.0643,12.7601,0.0,39220,115385
GLAND,SCHAEFFLER,0.064299,12.76,0.0,39220,115386
ABBOTINDIA,ASTRAL,0.064299,12.7599,0.0,39220,115387
SPLPETRO,SRF,0.064298,12.7597,0.0,39220,115388
HCLTECH,PREMIERENE,0.064295,12.759,0.0,39220,115389
BAJAJHLDNG,EMCURE,0.064294,12.759,0.0,39220,115390
APOLLOHOSP,SHYAMMETL,0.064291,12.7582,0.0,39220,115391
RAINBOW,UNITDSPR,0.064288,12.7577,0.0,39220,115392
CHENNPETRO,ERIS,0.064287,12.7576,0.0,39220,115393
CASTROLIND,SYNGENE,0.064283,12.7567,0.0,39220,115394
BELRISE,ONESOURCE,0.064282,12.7564,0.0,39220,115395
JUBLPHARMA,VIJAYA,0.06428,12.7562,0.0,39220,115396
RITES,TRAVELFOOD,0.06428,12.7561,0.0,39220,115397
DEVYANI,FLUOROCHEM,0.064275,12.7551,0.0,39220,115398
AEGISVOPAK,APOLLOTYRE,0.064274,12.7549,0.0,39220,115399
MPHASIS,RAMCOCEM,0.064272,12.7545,0.0,39220,115400
ASTERDM,MRF,0.064271,12.7543,0.0,39220,115401
AADHARHFC,MARICO,0.06427,12.7541,0.0,39220,115402
CREDITACC,SUPREMEIND,0.06427,12.7541,0.0,39220,115403
CARBORUNIV,PIRAMALFIN,0.064269,12.754,0.0,39220,115404
GODIGIT,PVRINOX,0.064268,12.7536,0.0,39220,115405
HYUNDAI,KPIL,0.064265,12.753,0.0,39220,115406
BANDHANBNK,SPLPETRO,0.064263,12.7528,0.0,39220,115407
ICICIAMC,WOCKPHARMA,0.064263,12.7527,0.0,39220,115408
DEVYANI,SUNPHARMA,0.064255,12.7512,0.0,39220,115409
GALLANTT,JUBLINGREA,0.064253,12.7508,0.0,39220,115410
NTPC,VIJAYA,0.064252,12.7505,0.0,39220,115411
BAYERCROP,PAGEIND,0.064245,12.7492,0.0,39220,115412
NAVINFLUOR,SPLPETRO,0.064245,12.7492,0.0,39220,115413
ERIS,GROWW,0.064241,12.7482,0.0,39220,115414
AIIL,DCMSHRIRAM,0.06424,12.7481,0.0,39220,115415
TITAN,VIJAYA,0.064238,12.7478,0.0,39220,115416
GODREJCP,RAINBOW,0.064238,12.7477,0.0,39220,115417
BOSCHLTD,SUNTV,0.064234,12.7469,0.0,39220,115418
CCL,JPPOWER,0.064233,12.7468,0.0,39220,115419
CASTROLIND,LINDEINDIA,0.064233,12.7467,0.0,39220,115420
IPCALAB,OFSS,0.064233,12.7467,0.0,39220,115421
HONASA,SUMICHEM,0.064232,12.7465,0.0,39220,115422
BAYERCROP,GESHIP,0.06423,12.7461,0.0,39220,115423
AEGISLOG,CANHLIFE,0.064229,12.7459,0.0,39220,115424
FLUOROCHEM,WAAREEENER,0.064227,12.7455,0.0,39220,115425
NATIONALUM,THERMAX,0.064227,12.7454,0.0,39220,115426
MARUTI,PFIZER,0.064225,12.7451,0.0,39220,115427
PIRAMALFIN,UTIAMC,0.064223,12.7447,0.0,39220,115428
MAPMYINDIA,MEESHO,0.064221,12.7444,0.0,39220,115429
GODREJCP,MAPMYINDIA,0.06422,12.7441,0.0,39220,115430
LUPIN,VIJAYA,0.064219,12.7439,0.0,39220,115431
AIAENG,NEULANDLAB,0.064218,12.7438,0.0,39220,115432
HCLTECH,NIVABUPA,0.064217,12.7435,0.0,39220,115433
ANANDRATHI,GODFRYPHLP,0.064216,12.7433,0.0,39220,115434
GRANULES,LENSKART,0.064211,12.7424,0.0,39220,115435
COROMANDEL,MRF,0.064208,12.7418,0.0,39220,115436
PIIND,PIRAMALFIN,0.064204,12.741,0.0,39220,115437
BAYERCROP,TATAINVEST,0.064203,12.7408,0.0,39220,115438
BAYERCROP,BIKAJI,0.064203,12.7408,0.0,39220,115439
ICICIAMC,KARURVYSYA,0.064198,12.7398,0.0,39220,115440
PHOENIXLTD,THELEELA,0.064193,12.7388,0.0,39220,115441
PINELABS,TENNIND,0.064191,12.7383,0.0,39220,115442
PINELABS,TBOTEK,0.064189,12.7379,0.0,39220,115443
BPCL,IKS,0.064185,12.7372,0.0,39220,115444
BAYERCROP,SAIL,0.064184,12.737,0.0,39220,115445
FLUOROCHEM,UTIAMC,0.064183,12.7369,0.0,39220,115446
BAJAJHLDNG,ICICIAMC,0.064183,12.7367,0.0,39220,115447
ICICIPRULI,IPCALAB,0.064183,12.7367,0.0,39220,115448
ANTHEM,BHARTIHEXA,0.064182,12.7366,0.0,39220,115449
ESCORTS,SUNDARMFIN,0.064181,12.7363,0.0,39220,115450
CREDITACC,GVT&D,0.06418,12.7362,0.0,39220,115451
THELEELA,WELCORP,0.064178,12.7358,0.0,39220,115452
ACUTAAS,RAINBOW,0.064178,12.7357,0.0,39220,115453
ANANDRATHI,CLEAN,0.064176,12.7354,0.0,39220,115454
EMCURE,ONESOURCE,0.064174,12.735,0.0,39220,115455
BALKRISIND,VTL,0.064171,12.7344,0.0,39220,115456
CANHLIFE,SUNTV,0.064171,12.7344,0.0,39220,115457
GODREJCP,STARHEALTH,0.064169,12.734,0.0,39220,115458
COROMANDEL,HONAUT,0.064168,12.7338,0.0,39220,115459
RRKABEL,WAAREEENER,0.064164,12.733,0.0,39220,115460
BHARTIHEXA,FACT,0.064162,12.7327,0.0,39220,115461
ATHERENERG,ITC,0.064159,12.7319,0.0,39220,115462
BERGEPAINT,PIRAMALFIN,0.064155,12.7311,0.0,39220,115463
CUB,GODIGIT,0.064154,12.7311,0.0,39220,115464
CREDITACC,RHIM,0.064153,12.7308,0.0,39220,115465
CREDITACC,SARDAEN,0.064151,12.7304,0.0,39220,115466
IGL,PFIZER,0.064149,12.73,0.0,39220,115467
BHARTIHEXA,LTM,0.064148,12.7297,0.0,39220,115468
EMMVEE,NIVABUPA,0.064143,12.7288,0.0,39220,115469
CREDITACC,FEDERALBNK,0.064142,12.7286,0.0,39220,115470
BHARTIHEXA,LINDEINDIA,0.064139,12.728,0.0,39220,115471
AEGISLOG,ENRIN,0.064139,12.7279,0.0,39220,115472
MAPMYINDIA,SPLPETRO,0.064138,12.7279,0.0,39220,115473
BLUEDART,TORNTPHARM,0.064136,12.7275,0.0,39220,115474
ANANDRATHI,ZYDUSLIFE,0.064136,12.7274,0.0,39220,115475
AUBANK,NIVABUPA,0.064134,12.727,0.0,39220,115476
AAVAS,POWERINDIA,0.064133,12.7268,0.0,39220,115477
LAURUSLABS,THELEELA,0.064131,12.7265,0.0,39220,115478
NEULANDLAB,VIJAYA,0.064131,12.7263,0.0,39220,115479
3MINDIA,NLCINDIA,0.06413,12.7262,0.0,39220,115480
LTM,PTCIL,0.064128,12.7259,0.0,39220,115481
PFIZER,TATACONSUM,0.064127,12.7255,0.0,39220,115482
HONASA,NUVOCO,0.064124,12.7249,0.0,39220,115483
CARTRADE,ICICIAMC,0.064115,12.7232,0.0,39220,115484
EIHOTEL,ITC,0.064115,12.7231,0.0,39220,115485
GLAND,ZYDUSWELL,0.064112,12.7227,0.0,39220,115486
ACUTAAS,RKFORGE,0.064111,12.7224,0.0,39220,115487
CANHLIFE,LINDEINDIA,0.064111,12.7223,0.0,39220,115488
3MINDIA,SARDAEN,0.064111,12.7223,0.0,39220,115489
IKS,LUPIN,0.06411,12.7222,0.0,39220,115490
CASTROLIND,CEMPRO,0.064109,12.7221,0.0,39220,115491
GVT&D,HONASA,0.064104,12.721,0.0,39220,115492
EIHOTEL,TECHM,0.0641,12.7202,0.0,39220,115493
M&MFIN,MEESHO,0.064095,12.7192,0.0,39220,115494
LINDEINDIA,PIRAMALFIN,0.064095,12.7191,0.0,39220,115495
HOMEFIRST,HONASA,0.064094,12.719,0.0,39220,115496
DRREDDY,STARHEALTH,0.064093,12.7189,0.0,39220,115497
BHARTIHEXA,MPHASIS,0.064088,12.7178,0.0,39220,115498
CPPLUS,KIMS,0.064087,12.7177,0.0,39220,115499
KAJARIACER,SPLPETRO,0.064086,12.7174,0.0,39220,115500
ADANIGREEN,GALLANTT,0.064085,12.7172,0.0,39220,115501
BANKBARODA,ZFCVINDIA,0.064077,12.7156,0.0,39220,115502
AAVAS,UBL,0.064074,12.7151,0.0,39220,115503
ICICIAMC,SIGNATURE,0.06407,12.7142,0.0,39220,115504
AIAENG,JAINREC,0.064068,12.7138,0.0,39220,115505
BALKRISIND,NH,0.064068,12.7138,0.0,39220,115506
ACUTAAS,PVRINOX,0.064063,12.7128,0.0,39220,115507
AEGISVOPAK,WIPRO,0.064061,12.7125,0.0,39220,115508
APTUS,HEXT,0.064061,12.7125,0.0,39220,115509
COALINDIA,GLAND,0.064061,12.7124,0.0,39220,115510
TRIDENT,ZFCVINDIA,0.06406,12.7122,0.0,39220,115511
NEULANDLAB,ZFCVINDIA,0.064058,12.7118,0.0,39220,115512
JBCHEPHARM,SUNTV,0.064056,12.7115,0.0,39220,115513
HDFCBANK,UBL,0.064053,12.7108,0.0,39220,115514
BHARTIHEXA,RADICO,0.064052,12.7107,0.0,39220,115515
HINDCOPPER,SAREGAMA,0.064052,12.7106,0.0,39220,115516
ITI,SPLPETRO,0.064045,12.7093,0.0,39220,115517
BPCL,RAINBOW,0.064043,12.7089,0.0,39220,115518
AJANTPHARM,CREDITACC,0.06404,12.7082,0.0,39220,115519
ONESOURCE,POWERINDIA,0.064039,12.708,0.0,39220,115520
ACMESOLAR,CONCORDBIO,0.064037,12.7078,0.0,39220,115521
HINDPETRO,TIMKEN,0.064037,12.7078,0.0,39220,115522
GODFRYPHLP,NIVABUPA,0.064037,12.7076,0.0,39220,115523
WOCKPHARMA,ZFCVINDIA,0.064035,12.7073,0.0,39220,115524
APOLLOHOSP,GILLETTE,0.064035,12.7072,0.0,39220,115525
AFCONS,AJANTPHARM,0.064034,12.7071,0.0,39220,115526
LATENTVIEW,THELEELA,0.064031,12.7064,0.0,39220,115527
IGIL,LGEINDIA,0.064028,12.706,0.0,39220,115528
PINELABS,SAMMAANCAP,0.064022,12.7046,0.0,39220,115529
GVT&D,LGEINDIA,0.06402,12.7042,0.0,39220,115530
ANANDRATHI,GICRE,0.064019,12.704,0.0,39220,115531
AIAENG,UBL,0.064015,12.7032,0.0,39220,115532
SHREECEM,VTL,0.064013,12.703,0.0,39220,115533
LICHSGFIN,ZFCVINDIA,0.06401,12.7023,0.0,39220,115534
IKS,URBANCO,0.06401,12.7022,0.0,39220,115535
KIRLOSENG,RAINBOW,0.064008,12.7019,0.0,39220,115536
CARBORUNIV,IIFL,0.064007,12.7017,0.0,39220,115537
AEGISVOPAK,COALINDIA,0.064005,12.7014,0.0,39220,115538
PERSISTENT,RAMCOCEM,0.064001,12.7005,0.0,39220,115539
BOSCHLTD,SPLPETRO,0.063995,12.6993,0.0,39220,115540
INDIAMART,PREMIERENE,0.063995,12.6992,0.0,39220,115541
GALLANTT,TRIDENT,0.063995,12.6992,0.0,39220,115542
GODIGIT,LTTS,0.063994,12.6991,0.0,39220,115543
CIEINDIA,SAREGAMA,0.063994,12.6991,0.0,39220,115544
HSCL,MEDANTA,0.063992,12.6987,0.0,39220,115545
BRITANNIA,CARTRADE,0.06399,12.6982,0.0,39220,115546
CREDITACC,NETWEB,0.063989,12.698,0.0,39220,115547
EMCURE,SBICARD,0.063987,12.6977,0.0,39220,115548
GALLANTT,IGL,0.063987,12.6977,0.0,39220,115549
AEGISLOG,CRAFTSMAN,0.063985,12.6974,0.0,39220,115550
HINDUNILVR,KIRLOSENG,0.063984,12.6971,0.0,39220,115551
ASTERDM,GROWW,0.063983,12.6969,0.0,39220,115552
EIHOTEL,GESHIP,0.063982,12.6968,0.0,39220,115553
ABBOTINDIA,CUMMINSIND,0.063982,12.6967,0.0,39220,115554
CPPLUS,VTL,0.063982,12.6967,0.0,39220,115555
BRIGADE,RADICO,0.06398,12.6963,0.0,39220,115556
ABREL,ICICIAMC,0.063979,12.6961,0.0,39220,115557
HINDALCO,IKS,0.063978,12.696,0.0,39220,115558
ANTHEM,SAREGAMA,0.063978,12.6958,0.0,39220,115559
ONGC,RAINBOW,0.063976,12.6955,0.0,39220,115560
IOC,TIMKEN,0.063975,12.6954,0.0,39220,115561
CASTROLIND,FLUOROCHEM,0.063973,12.695,0.0,39220,115562
CIEINDIA,DOMS,0.063972,12.6948,0.0,39220,115563
ABB,IPCALAB,0.063972,12.6947,0.0,39220,115564
ADANIPOWER,LENSKART,0.063972,12.6947,0.0,39220,115565
CPPLUS,GESHIP,0.063972,12.6946,0.0,39220,115566
AFCONS,PERSISTENT,0.063966,12.6935,0.0,39220,115567
ATHERENERG,HSCL,0.063962,12.6928,0.0,39220,115568
CANHLIFE,DEEPAKNTR,0.06396,12.6924,0.0,39220,115569
AJANTPHARM,IGIL,0.063958,12.692,0.0,39220,115570
BAYERCROP,POLYMED,0.063954,12.6911,0.0,39220,115571
DOMS,TRAVELFOOD,0.06395,12.6902,0.0,39220,115572
ACUTAAS,CPPLUS,0.063945,12.6894,0.0,39220,115573
ATHERENERG,MEESHO,0.063943,12.689,0.0,39220,115574
COROMANDEL,URBANCO,0.063941,12.6885,0.0,39220,115575
PIRAMALFIN,VIJAYA,0.063941,12.6885,0.0,39220,115576
CPPLUS,PIRAMALFIN,0.063939,12.6882,0.0,39220,115577
HONAUT,MAXHEALTH,0.063939,12.6881,0.0,39220,115578
HFCL,PTCIL,0.063932,12.6868,0.0,39220,115579
BLUEDART,CEMPRO,0.063924,12.6852,0.0,39220,115580
COHANCE,UPL,0.063923,12.6849,0.0,39220,115581
ASTERDM,EMMVEE,0.06392,12.6844,0.0,39220,115582
AADHARHFC,ABLBL,0.063919,12.6841,0.0,39220,115583
CHOICEIN,THELEELA,0.063918,12.684,0.0,39220,115584
ABBOTINDIA,CAMS,0.063917,12.6837,0.0,39220,115585
SAILIFE,TRITURBINE,0.063915,12.6834,0.0,39220,115586
BALKRISIND,URBANCO,0.063913,12.6829,0.0,39220,115587
IKS,SHREECEM,0.063909,12.6823,0.0,39220,115588
OIL,VTL,0.063908,12.682,0.0,39220,115589
CARTRADE,TIMKEN,0.063906,12.6816,0.0,39220,115590
TECHM,VTL,0.063904,12.6812,0.0,39220,115591
JUBLPHARMA,TITAN,0.063901,12.6806,0.0,39220,115592
AIAENG,SBFC,0.0639,12.6805,0.0,39220,115593
GABRIEL,GODIGIT,0.063897,12.6798,0.0,39220,115594
SIGNATURE,TCS,0.063897,12.6798,0.0,39220,115595
INDGN,JKCEMENT,0.063897,12.6798,0.0,39220,115596
PNBHOUSING,THELEELA,0.063894,12.6792,0.0,39220,115597
BAYERCROP,DALBHARAT,0.063894,12.6792,0.0,39220,115598
ANTHEM,ASTERDM,0.063893,12.6789,0.0,39220,115599
ITC,JUBLPHARMA,0.063888,12.678,0.0,39220,115600
ONESOURCE,SAMMAANCAP,0.063887,12.6778,0.0,39220,115601
CREDITACC,MAPMYINDIA,0.06388,12.6763,0.0,39220,115602
CEMPRO,KIMS,0.063876,12.6756,0.0,39220,115603
FIRSTCRY,INDIAMART,0.063875,12.6753,0.0,39220,115604
THELEELA,UBL,0.063874,12.6752,0.0,39220,115605
LT,THELEELA,0.063872,12.6749,0.0,39220,115606
ADANIPORTS,SUNTV,0.063871,12.6745,0.0,39220,115607
ITC,SAILIFE,0.063868,12.6741,0.0,39220,115608
EMMVEE,HOMEFIRST,0.063867,12.6738,0.0,39220,115609
CASTROLIND,SUNPHARMA,0.063858,12.6721,0.0,39220,115610
ABBOTINDIA,INDIGO,0.063853,12.671,0.0,39220,115611
GODREJCP,JUBLINGREA,0.063852,12.6709,0.0,39220,115612
AEGISVOPAK,CHENNPETRO,0.063849,12.6702,0.0,39220,115613
IPCALAB,SAMMAANCAP,0.063845,12.6693,0.0,39220,115614
FLUOROCHEM,LUPIN,0.063845,12.6693,0.0,39220,115615
HONASA,LALPATHLAB,0.063844,12.6693,0.0,39220,115616
3MINDIA,RAINBOW,0.063842,12.6689,0.0,39220,115617
