Pair,Half_Life,1D_Pearson,1D_ADF,Net_PnL
ATUL-SHYAMMETL,291.63,0.7240034871922176,0.18273621825778158,5237.14
JSL-RHIM,600.25,0.7339015864921282,0.0016445806195196531,5218.46
INDIGO-UTIAMC,483.88,0.8977655782752583,0.00018948200662860892,5217.61
AFCONS-RITES,561.76,0.8724046617584597,0.07586976006094905,5216.21
BEML-EXIDEIND,511.46,0.7837736139483178,0.10548047278459127,5215.39
CHOLAFIN-SBFC,559.17,0.7436613076733084,0.02922349911448577,5213.04
SOBHA-UNOMINDA,592.96,0.8370427059063104,0.06642944300195955,5210.7
DELHIVERY-GVT&D,598.44,0.8837535073276921,0.021466566339523416,5208.55
ANANTRAJ-MARUTI,512.95,0.7969106300438601,0.016814570726505208,5207.17
ATUL-RBLBANK,473.31,0.7671179856830574,0.011539185339674567,5193.75
CANFINHOME-LODHA,599.35,0.8038964578946357,0.024451935230425735,5180.79
GMRAIRPORT-RITES,515.21,0.8352741012143438,0.011812917372126714,5172.05
ABLBL-TITAGARH,614.81,0.7399657628271996,0.08455587035031864,5162.29
STARHEALTH-TIMKEN,556.11,0.7769087398899612,0.05763988714144348,5153.23
ABFRL-SAPPHIRE,384.41,0.9569859625702621,5.079394493455339e-06,5150.88
USHAMART-WOCKPHARMA,322.8,0.8192653806535483,0.018724942982014034,5149.53
BHARTIARTL-BHARTIHEXA,449.08,0.9250101525494192,0.02233921212966871,5140.61
BEML-GAIL,471.21,0.8205576941826722,0.12590295645580124,5140.15
MINDACORP-TRIDENT,599.98,0.7692166193097076,0.13580968572331403,5119.75
HAVELLS-PGEL,603.53,0.8359065813418768,0.08510680966040879,5118.11
KPIL-TECHNOE,390.97,0.7888354851538871,0.14329087885125147,5107.96
RAILTEL-SOBHA,611.42,0.8412022374547206,0.021986854758574797,5104.47
HDBFS-LODHA,388.14,0.9504524529174424,0.0364636444934576,5102.66
DLF-IGL,608.18,0.945119715500862,0.006799487835809987,5097.83
360ONE-HONAUT,586.17,0.8133358087669077,0.011392380779540355,5096.34
KEI-POLYCAB,355.28,0.9550021133727736,0.02531794505710735,5093.78
NAM-INDIA-NIVABUPA,456.58,0.7292212523457448,0.09290603411429499,5073.65
ABLBL-TTML,311.53,0.9263417831623595,0.0017269705737819833,5060.96
JIOFIN-TBOTEK,611.41,0.9506353542835,0.0075566422447745805,5034.69
SOBHA-TATACONSUM,491.28,0.7187488328453036,0.01740898200154288,5033.33
BEML-PPLPHARMA,612.24,0.8116584447021383,0.05097759821398076,5025.96
CANFINHOME-HINDUNILVR,474.72,0.766928575256365,0.008824811902715259,5025.87
360ONE-DLF,588.42,0.859695540605791,0.08490511974496151,5025.55
GVT&D-SIEMENS,433.8,0.8190676448061123,0.11271400322267772,4992.47
EIHOTEL-ESCORTS,482.97,0.7908047921529867,0.147575481931204,4978.75
CUB-LTF,610.48,0.7333991533556056,0.14500454821944614,4978.64
BELRISE-IGIL,577.19,0.7847132479054294,0.022147598445254105,4972.47
CHALET-SOBHA,331.85,0.8521148985044017,0.06099923288279611,4970.56
ACE-WELSPUNLIV,511.02,0.6882847497332141,0.015302571333114221,4968.08
DOMS-HCLTECH,409.38,0.7016210582155233,0.17095053248089886,4966.31
BIKAJI-CANFINHOME,612.5,0.7055034216396181,0.11022979925024529,4963.55
EIHOTEL-SWIGGY,443.17,0.84526038656174,0.14883073330070734,4948.97
LTF-MSUMI,492.46,0.8550235430949834,0.02110664244427098,4947.45
ABCAPITAL-TATACOMM,401.85,0.771861131966303,0.017694998480349555,4944.79
ESCORTS-ITCHOTELS,564.6,0.9450493834862521,0.0064212753948165125,4940.89
AEGISLOG-VBL,613.65,0.7839656290846815,0.07672147000330487,4930.47
INDIAMART-SWANCORP,399.3,0.8363575375018231,0.007164919644052894,4921.02
EXIDEIND-GABRIEL,592.73,0.7413669460992924,0.10441031605244283,4916.0
BLS-COROMANDEL,606.89,0.663914283995724,0.1649336017681452,4899.93
EIHOTEL-EXIDEIND,465.79,0.8350780664657687,0.16380092638719013,4895.19
CAMS-NCC,568.05,0.838641134815137,0.14199830498795202,4894.9
ABLBL-NH,525.57,0.7655552111831724,0.13697214891828846,4883.75
HDBFS-SOBHA,433.39,0.8607374177724236,0.04411199786483625,4881.99
ABLBL-UNOMINDA,545.42,0.8652925916637335,0.007017547978521406,4871.53
ANURAS-CGCL,343.31,0.6803736311197145,0.004140913360310085,4871.45
GMRAIRPORT-TATACOMM,545.82,0.764235959643596,0.0708458080518075,4871.37
CANFINHOME-UPL,561.49,0.832472284490579,0.0015307823880683848,4870.7
ANURAS-CESC,493.28,0.7077688662662915,0.001239483930940553,4870.03
FEDERALBNK-ICICIAMC,466.39,0.7996982013116057,0.04699056638264424,4868.4
INDIAMART-LTM,414.84,0.808654389516291,0.02705487673912201,4857.05
ONGC-TATASTEEL,569.95,0.8974311591048675,0.07862270220646762,4855.3
ABLBL-BRIGADE,449.98,0.9083415116640166,0.007124056226271824,4854.66
CGPOWER-CPPLUS,578.43,0.917283229163861,0.08175518698182299,4847.6
ASAHIINDIA-CANFINHOME,365.15,0.8088018418856451,0.0072783798086579945,4820.36
HDBFS-IRFC,552.21,0.8924656507385279,0.14812955513014842,4810.26
CGCL-MOTILALOFS,455.2,0.7905853698879619,0.0860924565901785,4807.92
CANFINHOME-RHIM,425.64,0.8362912986594071,0.0083777332412655,4806.06
AFCONS-DCMSHRIRAM,581.87,0.8179421027296768,0.09420418813493059,4803.8
ATUL-NAVINFLUOR,435.7,0.8718190058915498,0.0014714245516478995,4794.53
BIKAJI-ITI,414.87,0.8227905025501974,0.13207094833102095,4775.52
CANFINHOME-IRFC,306.49,0.8840546625968462,0.000659445382942115,4760.18
EIHOTEL-NUVAMA,603.91,0.6641137323149356,0.1312313336167254,4755.05
NMDC-USHAMART,476.43,0.667375057693153,0.1602048099869965,4754.93
360ONE-KOTAKBANK,501.05,0.8347918347780056,0.023277168660143854,4754.75
ERIS-FIRSTCRY,534.1,0.8258907481851175,0.0137267896989859,4744.65
FLUOROCHEM-GABRIEL,531.18,0.8711541523179815,0.0007647328523054153,4738.1
ABFRL-SOBHA,498.48,0.8479859633157403,0.03311465482952555,4734.81
HDBFS-INDHOTEL,583.4,0.9119852673467048,0.06633985410119263,4729.43
ANURAS-RADICO,529.2,0.7199036538296945,0.0002571657343716329,4727.35
ACE-CAPLIPOINT,582.96,0.6554216714608242,0.05017782719180129,4723.78
CANFINHOME-IRCTC,490.86,0.8372891593429389,0.002077589627127885,4719.1
CHALET-PRESTIGE,401.99,0.9221880838202804,0.007430238296206156,4703.01
EIHOTEL-PPLPHARMA,603.99,0.7179020478972726,0.14361168045487221,4698.68
ATUL-GMDCLTD,604.38,0.7647652105357656,0.18422540252945974,4692.9
CGCL-NIACL,559.41,0.7549831830107909,0.056534421840808376,4687.86
CCL-STARHEALTH,618.09,0.735450897372119,0.087587433653802,4684.9
HYUNDAI-M&MFIN,484.95,0.8703641622490037,0.01610735113231,4674.77
ABLBL-NBCC,393.86,0.9215328902658184,0.0050105110449171425,4672.47
ATUL-GVT&D,399.72,0.9032848996915153,0.02411371348491998,4669.69
ATUL-CIEINDIA,550.65,0.7545359377735611,0.14537331827896022,4665.55
BLUEJET-SUMICHEM,562.43,0.8368818238752239,0.1019910601767508,4662.7
360ONE-ICICIGI,495.43,0.7989535952047878,0.08880263347648998,4654.06
EIHOTEL-SAPPHIRE,528.09,0.8678688805877259,0.009159696092820854,4652.99
BAJAJHLDNG-PRESTIGE,444.65,0.9146069092412719,0.050220598044726575,4652.97
360ONE-PIIND,514.28,0.7586916741921458,0.15469791086539514,4651.94
NUVAMA-USHAMART,546.78,0.8006604233788182,0.03565466926414311,4631.98
AADHARHFC-HAL,383.29,0.7464392158797217,2.726092031903052e-05,4629.2
AIAENG-RAILTEL,406.81,0.7751841464195259,0.005379647437185058,4623.05
BAJAJFINSV-CHALET,511.02,0.9252244670919061,0.005274358408885151,4622.71
INDIACEM-INOXWIND,424.55,0.7383733261518176,0.0031047956888793126,4618.84
3MINDIA-DEVYANI,454.57,0.8061447184574305,0.05073601704558331,4618.47
ACMESOLAR-ATHERENERG,598.56,0.9405521727968246,0.0007545889807679152,4617.6
PIRAMALFIN-TORNTPHARM,482.02,0.7481534786915863,0.14351447736947237,4598.4
ITI-SOBHA,592.82,0.7205591594688664,0.06098309478120899,4587.16
AUBANK-SOBHA,505.89,0.6895429294460913,0.0337536500242341,4577.96
BIKAJI-VMM,241.77,0.8917506868628394,0.014576896060446954,4574.11
SBFC-TATAINVEST,568.9,0.7084095056474362,0.14355533683170746,4561.62
MOTILALOFS-WOCKPHARMA,397.23,0.7829373793284686,0.08523743967456665,4556.34
ASHOKLEY-RAMCOCEM,616.78,0.8692113927294548,0.029318192267501635,4550.11
HUDCO-JUBLINGREA,606.96,0.892191734388996,0.023412934218964888,4545.72
BAJAJHFL-RHIM,315.17,0.8784986448440307,0.13958609958370422,4544.4
CANFINHOME-PIIND,601.66,0.7596896205631418,0.0012755331551954783,4534.04
NAVINFLUOR-NLCINDIA,581.59,0.8088575027030377,0.036033766894863414,4533.86
SHRIRAMFIN-THELEELA,302.19,0.757224458152121,0.0011231330617441828,4533.7
ASTERDM-THERMAX,552.29,0.8627293817939606,0.0836573647204451,4525.8
GMRAIRPORT-HDBFS,555.27,0.8143128328632612,0.003495714967805872,4525.11
AUBANK-TATAINVEST,540.58,0.6944847819874506,0.028878318360898148,4523.47
NBCC-TTML,537.46,0.9254357548261527,0.030263134119977386,4508.3
LTF-TATAINVEST,595.84,0.7441569092749075,0.16925832542018643,4503.74
CANFINHOME-SYNGENE,411.52,0.6862287043469989,0.07673510058505245,4500.76
BBTC-JUBLFOOD,428.2,0.9173256100675397,0.04372685045300609,4487.79
ANURAS-NESTLEIND,515.5,0.6524342729757605,0.026005614082558158,4487.76
BBTC-IIFL,433.55,0.861041602210911,0.09118154165078984,4484.21
ATUL-POLYCAB,423.71,0.8218728061641005,0.07359486696929322,4476.72
CHALET-CHOLAHLDNG,468.31,0.8592148287357326,0.01572526823431599,4462.33
ITI-PAYTM,428.45,0.8283177899114956,0.04470544309744356,4457.55
LTF-PHOENIXLTD,496.8,0.840467854634761,0.06795005448911372,4454.11
ACE-DIXON,613.4,0.8096840902652582,0.0007932601607456041,4440.18
ADANIPOWER-STARHEALTH,473.01,0.9096142445206499,0.006099802447386762,4436.62
DIVISLAB-RRKABEL,477.01,0.8446685678981058,0.009785712251242988,4435.09
AUROPHARMA-BALRAMCHIN,608.55,0.8957465128421859,0.06265220473384173,4417.4
ABLBL-EIHOTEL,351.54,0.9487152578652894,1.927370483912812e-05,4412.18
JSWCEMENT-MOTHERSON,606.25,0.6840336876218076,0.0008386436418854351,4408.79
BIKAJI-DCMSHRIRAM,474.86,0.807817405131864,0.08659202175539449,4407.43
DALBHARAT-KEC,615.49,0.766077509194286,0.08378190255161183,4402.5
CANFINHOME-CHALET,447.52,0.8560377444837651,0.004790270687208375,4402.12
CANFINHOME-HINDPETRO,463.31,0.8258033734104163,0.018965688299505803,4401.95
EIHOTEL-INTELLECT,474.25,0.8396664063711718,0.04810623929478749,4400.03
GABRIEL-NIVABUPA,491.98,0.7336162392198494,0.05519703880374577,4388.74
CHOLAHLDNG-GODREJPROP,571.91,0.859505949024127,0.07988255558150703,4385.72
GRASIM-TRITURBINE,614.43,0.7288613495545528,0.07396050775682642,4381.78
DIXON-EIHOTEL,472.67,0.8781964218671554,0.0007432483726230486,4378.69
CAMS-MOTILALOFS,490.35,0.9102530100363792,0.006311835377253943,4376.9
EIHOTEL-EMAMILTD,415.86,0.8544233107118216,0.1270563682417526,4375.55
BEML-JUBLINGREA,544.41,0.8466586238219795,0.10232106502701227,4359.01
AARTIIND-VTL,581.77,0.9075753408942272,0.09138348494648774,4343.26
ABFRL-GODREJPROP,346.83,0.8892665818773314,0.12915965949534047,4311.74
BAJFINANCE-GMRAIRPORT,560.44,0.8458138300708385,0.008196947821423575,4307.24
ERIS-NBCC,545.6,0.8556976079173493,0.001842818638238463,4300.98
CANFINHOME-TTML,386.04,0.8058970807052075,0.011602874236369689,4299.43
CUB-SAPPHIRE,605.92,0.7361028682615404,0.09308591588935011,4295.56
CUB-INDIACEM,535.93,0.8314364293115277,0.012380080128910198,4295.41
ABLBL-INDHOTEL,418.63,0.925996817157129,0.0012407561670383486,4285.78
CEATLTD-RAMCOCEM,558.38,0.7545161174372917,0.007282863185531602,4276.84
CANFINHOME-JMFINANCIL,590.57,0.6518622367764894,0.10150189668303933,4274.3
EIDPARRY-INDIGO,544.01,0.8764042987805379,0.07186764911532828,4273.63
AMBUJACEM-RHIM,351.57,0.9173807836585135,0.07068398333380599,4265.8
KPIL-NEULANDLAB,500.65,0.766179554195775,0.05813432428167765,4261.14
TATACHEM-USHAMART,559.26,0.714101198224114,0.04930648153888503,4257.47
BIKAJI-BLUEJET,446.93,0.8982798732928918,0.005149144269200406,4254.05
LODHA-SOBHA,356.44,0.9088515948650381,0.03279898639609823,4249.04
KPIL-NAM-INDIA,401.51,0.7742926841697618,0.025972674690192113,4247.1
AIAENG-TRENT,422.79,0.7400899795401307,0.003812031941603336,4243.2
COCHINSHIP-NCC,542.1,0.851566191981351,0.021236223469381817,4241.69
AMBUJACEM-ICICIBANK,582.72,0.8590014234668173,0.12603946320259596,4238.94
JSWCEMENT-TITAN,456.14,0.7333372852398874,0.041190317576398496,4236.02
CCL-NTPCGREEN,543.79,0.733870944506125,0.06473756019873803,4235.81
ANURAS-WOCKPHARMA,324.78,0.7465974758600126,0.0008003543464583281,4231.62
GMRAIRPORT-UCOBANK,532.71,0.7590437122923354,0.10667484799350674,4228.99
NAVINFLUOR-RRKABEL,568.01,0.7833272307320204,0.08643967954431564,4222.27
BATAINDIA-CHALET,342.78,0.941220650215449,0.00927301470687085,4221.36
ANURAS-JBMA,371.54,0.695993187529139,0.0007142194136715516,4200.29
CANFINHOME-INTELLECT,507.41,0.7275797155024424,0.02430321059273597,4195.98
INDIAMART-MAPMYINDIA,452.14,0.7429431977431753,0.052168549611544476,4192.91
AADHARHFC-OLAELEC,539.09,0.6672296868942588,5.8907997217721285e-05,4192.6
HEROMOTOCO-UTIAMC,541.49,0.8292145459473571,0.034286986518431345,4191.37
NIVABUPA-NSLNISP,340.7,0.7683212849743327,0.004629230703187619,4184.68
AMBUJACEM-MSUMI,366.63,0.9116431930332367,0.058773990799767625,4183.59
CANFINHOME-FIVESTAR,413.44,0.7395116999911984,0.04421162023028105,4180.56
DMART-GICRE,612.37,0.7271297303791935,0.10571375663950233,4164.06
360ONE-RITES,521.12,0.8462563408421516,0.12958002255907497,4160.15
CHOLAFIN-CHOLAHLDNG,434.72,0.8598216004685095,0.030857456829434214,4159.84
AUBANK-EXIDEIND,494.26,0.6846786240782275,0.02983281090999193,4154.82
EMCURE-NTPC,609.52,0.7365354244420679,0.11566929389765612,4153.88
KOTAKBANK-RHIM,562.68,0.8969908972721891,0.007092859251490998,4152.98
ANANTRAJ-PRESTIGE,598.96,0.870935788690292,0.0067749740945005,4149.33
BBTC-PATANJALI,482.29,0.921300363402934,0.05698888348322306,4146.46
JSL-RAILTEL,617.95,0.7712046173947193,0.004481987253826641,4137.68
INDGN-NEULANDLAB,307.33,0.8864717450079557,0.022422249694114348,4120.04
ABLBL-ESCORTS,453.11,0.8309206149725741,0.07527800882090194,4115.52
CANFINHOME-MAPMYINDIA,556.5,0.7721666659212383,0.010698208044974808,4112.58
CUB-EMAMILTD,558.66,0.8012513185983304,0.05273906630642297,4108.43
KOTAKBANK-POONAWALLA,443.58,0.7805806122167535,0.18659646571721006,4107.03
PARADEEP-PWL,551.71,0.9139400624347711,0.030991869226444008,4097.7
NAM-INDIA-SYRMA,575.34,0.8997145372436784,0.015012191319970768,4091.81
CASTROLIND-CONCORDBIO,384.23,0.695878589580257,0.007101819482446292,4071.85
SCHNEIDER-TECHNOE,359.2,0.8522043461948795,0.1868298058227828,4067.41
AEGISLOG-NIACL,547.97,0.7808766155882411,0.0175560292408198,4063.98
BELRISE-HONASA,464.36,0.9136985252618408,0.09945327307908475,4063.83
ABFRL-DLF,459.57,0.9559660303534083,0.0019139736299452642,4058.86
ABFRL-IRCTC,603.98,0.9195178033868479,0.03604710224108095,4046.9
CCL-PREMIERENE,454.71,0.6948443642849198,0.1623354570787618,4034.6
EMAMILTD-ESCORTS,570.93,0.9424397330620572,0.0030213682712776353,4033.34
ASAHIINDIA-IDFCFIRSTB,570.55,0.902724702953834,0.0031347237560281067,4029.41
360ONE-LTF,609.2,0.8400775979373875,0.09274932335787534,4029.12
NYKAA-TRENT,489.4,0.7534845967398682,0.06501596200750331,4024.41
ABLBL-SWANCORP,529.41,0.8585819056734884,0.028569052361563034,4001.13
GRAVITA-NIACL,525.59,0.7887579335480535,0.10997392900876013,3998.33
PIIND-RAILTEL,602.58,0.7436087371701141,0.15384491290023283,3991.78
BEML-PHOENIXLTD,528.25,0.8615568221382647,0.05099547453266856,3975.37
INDGN-OBEROIRLTY,515.14,0.7805859980158109,0.06775878006194118,3964.6
NIVABUPA-NMDC,564.96,0.6671649604750034,0.04723729586868394,3964.54
BEML-ELECON,428.48,0.7495906320482615,0.10979515931771039,3958.78
ABLBL-DEVYANI,613.36,0.8415022123115828,0.007888072809269403,3954.05
JUBLPHARMA-RPOWER,470.35,0.9233047672672231,0.06471419330316927,3937.93
MOTILALOFS-PHOENIXLTD,613.84,0.8376758546316587,0.0025541136684057407,3931.97
BHARTIHEXA-INDIGO,510.77,0.8249986153460395,0.027908341556366907,3915.1
EIHOTEL-GODFRYPHLP,539.34,0.79894597193358,0.027061961538959414,3914.56
BIKAJI-HBLENGINE,505.67,0.8344192800176328,0.049615189202500985,3910.01
CHOLAHLDNG-RHIM,593.31,0.8570527870556693,0.04013803935159548,3903.25
CGPOWER-ELGIEQUIP,536.65,0.9146376030489313,0.062166087025242796,3901.65
AIAENG-CONCOR,298.65,0.7938320670444657,0.00404444171988905,3894.18
AEGISLOG-APTUS,589.66,0.8821880093134794,0.0031637027211675987,3880.79
AEGISLOG-COLPAL,550.36,0.7066845094210773,0.0591779526666795,3878.45
TIMKEN-VEDL,496.73,0.7816891341512243,0.03776251620330589,3877.72
GRASIM-WOCKPHARMA,587.24,0.8409213742168082,0.001183159254099211,3876.45
GODIGIT-UBL,361.83,0.7688811282917056,0.061531839847126894,3870.05
AUBANK-HOMEFIRST,451.3,0.76002260476624,0.011424565842128415,3869.06
ASAHIINDIA-UTIAMC,504.33,0.8499506366520249,0.06015538333726168,3859.06
CROMPTON-MEDANTA,421.64,0.766501576425951,0.1881208756609199,3855.5
ASAHIINDIA-NAUKRI,579.21,0.9040237383405669,0.08543331793481523,3855.09
ACE-SIGNATURE,600.33,0.7432193211540159,0.025151643861968748,3854.61
ANURAS-OBEROIRLTY,342.58,0.6836288370004876,0.005356848834941941,3853.75
NH-ZEEL,586.65,0.7953699724806597,0.057323041559357496,3852.98
NMDC-STARHEALTH,506.54,0.7419210486038684,0.006814327294044413,3849.42
BEML-HDFCAMC,470.53,0.7640149980483968,0.16065881975963914,3847.72
CANFINHOME-TATACAP,469.18,0.7130596748928618,0.09251996107673016,3831.48
NAVINFLUOR-SYRMA,614.18,0.8335295619247125,0.027400557159590604,3831.33
GODIGIT-KFINTECH,387.4,0.724911846792738,0.11866732536217633,3827.52
IGIL-KEI,597.89,0.730609618693522,0.0070775279587828805,3824.33
NAM-INDIA-VIJAYA,572.96,0.8118800853941897,0.03175115234797319,3821.54
BHARTIHEXA-MARUTI,613.7,0.87688229453577,0.00960374921161775,3820.43
BAJFINANCE-NH,593.45,0.7622817731803045,0.05884347419974254,3818.3
CDSL-EIDPARRY,393.9,0.9469710899160835,0.0006197739859774322,3811.08
JSWINFRA-VBL,537.92,0.7661060226740409,0.007551786124572537,3791.76
BALKRISIND-INDIGO,338.91,0.7600335975395316,0.0699352538042473,3782.84
ANURAS-TRENT,466.48,0.6547806800605198,0.005582481657752167,3778.46
AEGISLOG-SOBHA,520.56,0.8450707463927111,0.0033909533945235383,3778.35
INDIAMART-PIIND,484.58,0.7541963943315101,0.01038220563331533,3777.57
CHENNPETRO-SIEMENS,598.17,0.7426189569059897,0.06111438980436619,3776.12
CHALET-NUVOCO,516.79,0.9021351110842953,0.004954265032196448,3774.95
HSCL-USHAMART,471.32,0.782675751833969,0.1459966105755704,3772.28
CANFINHOME-UNITDSPR,572.39,0.7005642618793484,0.1262533681673661,3768.54
COROMANDEL-DALBHARAT,289.77,0.8789287048591317,0.00950565309085852,3764.26
INDIAMART-PGEL,595.44,0.6732228593379349,0.01153827822115822,3763.94
IOB-TTML,604.36,0.7235396459565735,0.02409123917046243,3763.15
PFIZER-POONAWALLA,468.98,0.6772372446767235,0.022530490024229664,3760.29
CRAFTSMAN-GLAND,490.86,0.7500378427806785,0.020686379978325568,3758.11
STARHEALTH-TECHNOE,321.11,0.8622557612967258,0.05637685478202559,3753.3
LUPIN-SARDAEN,450.95,0.6872617475352351,0.10378482845987008,3751.29
TATAINVEST-USHAMART,613.04,0.7209452995443411,0.02717873091617353,3749.11
BHARTIHEXA-GODREJPROP,566.87,0.7183792067522813,0.16784813137075977,3746.86
ICICIGI-KOTAKBANK,496.77,0.8570258290265018,0.01971442726171257,3744.54
KOTAKBANK-SOBHA,462.31,0.7777941140248759,0.163124908171086,3742.17
CHOLAHLDNG-PRESTIGE,572.03,0.9433915025321188,0.0021970246611452467,3739.9
BIKAJI-ITC,544.07,0.8278004877206655,0.17049783547208996,3737.83
ANURAS-LALPATHLAB,378.75,0.669273154423499,0.00235426979347948,3735.63
HDFCAMC-ZFCVINDIA,568.83,0.7681517616511117,0.005567973975701625,3731.56
EIHOTEL-IRFC,614.6,0.7467999823184739,0.06677954258230323,3710.6
NIVABUPA-TRITURBINE,338.22,0.7424869490410011,0.08063583976556815,3705.79
CHENNPETRO-PFC,615.98,0.7220691073533433,0.12049091460171779,3695.25
INDIAMART-KFINTECH,407.74,0.840678559438761,0.018956652763438085,3689.23
CHALET-DLF,411.35,0.9369046434323972,0.002686571755679252,3683.77
CONCOR-RITES,366.29,0.872650308652441,0.17074426233206358,3679.96
CANFINHOME-KPITTECH,554.76,0.783885195730794,0.009680496998755091,3677.42
ATGL-JSWENERGY,617.82,0.698695218055144,0.0804278450466876,3674.83
APOLLOHOSP-HONASA,442.05,0.8259280504191193,0.12433749305571606,3673.18
DALBHARAT-IGL,470.03,0.7463236263804099,0.1158367528105535,3666.29
ACC-CHALET,319.56,0.9217460175977814,0.027084188307222284,3665.66
CUB-GODREJCP,435.36,0.8550382682783391,0.015875576156515532,3664.38
EIHOTEL-UNOMINDA,512.98,0.8285650909404496,0.0052572961495264015,3661.91
IGIL-TIINDIA,567.98,0.7935235027035985,0.0013453138239261106,3661.83
BAJAJHLDNG-BAJFINANCE,431.79,0.9311280079567327,0.0023412631530742426,3661.67
ABFRL-BBTC,326.87,0.9078931459409496,0.058711001312942726,3660.23
360ONE-AEGISLOG,536.43,0.8008639418283946,0.06514748713580344,3659.27
DEEPAKNTR-TRITURBINE,611.27,0.7752218644567314,0.1399865173977083,3658.54
SBICARD-SBILIFE,504.0,0.8522869601418458,0.10484913992880601,3657.13
ABFRL-SONATSOFTW,616.18,0.9028968416216745,0.0481811084525857,3656.2
KPIL-THERMAX,572.89,0.699856067572708,0.08314540510380453,3652.69
BRITANNIA-PGEL,474.91,0.8701983486028566,0.0011434748029915613,3648.28
LENSKART-SPLPETRO,471.98,0.6741812885641681,0.10346906219753083,3646.48
CANFINHOME-ITI,339.73,0.7349443111740268,0.06157557656781959,3645.41
AEGISLOG-MSUMI,557.03,0.7375883276493327,0.15433943268462513,3644.94
IOB-LTF,378.85,0.807202041893141,0.0014617054524212665,3637.83
AEGISLOG-IRCON,599.33,0.809813258786013,0.09159844074588086,3637.03
MCX-THERMAX,543.06,0.9006658526141673,0.02297020945714187,3630.89
NAVINFLUOR-VIJAYA,575.67,0.690136654460086,0.1597670090855755,3626.6
JSL-RVNL,586.07,0.8407340061088378,5.3003414718061407e-05,3625.86
