symbol_a,symbol_b,pearson_rho,t_stat,p_value,n_obs,rank
MAHABANK,SUPREMEIND,0.144586,30.6958,0.0,44132,36232
DEVYANI,NHPC,0.144585,30.6956,0.0,44132,36233
HBLENGINE,KPIL,0.144585,30.6958,0.0,44132,36234
GROWW,IRCON,0.144585,30.6958,0.0,44132,36235
ABB,MMTC,0.144585,30.6956,0.0,44132,36236
DEEPAKFERT,TTML,0.144578,30.6943,0.0,44132,36237
AUROPHARMA,TARIL,0.144574,30.6934,0.0,44132,36238
ABREL,SRF,0.144573,30.6931,0.0,44132,36239
ABCAPITAL,FSL,0.144569,30.6923,0.0,44132,36240
BAJAJHFL,SARDAEN,0.144565,30.6914,0.0,44132,36241
AUROPHARMA,AXISBANK,0.144562,30.6907,0.0,44132,36242
ATGL,TVSMOTOR,0.144562,30.6908,0.0,44132,36243
LICI,SAMMAANCAP,0.144558,30.6898,0.0,44132,36244
ABFRL,SIEMENS,0.144558,30.6899,0.0,44132,36245
JWL,NH,0.144553,30.6889,0.0,44132,36246
ADANIPOWER,BLS,0.144551,30.6883,0.0,44132,36247
ADANIGREEN,TORNTPHARM,0.144549,30.688,0.0,44132,36248
SJVN,TMCV,0.144548,30.6878,0.0,44132,36249
PREMIERENE,TEJASNET,0.144548,30.6877,0.0,44132,36250
ABCAPITAL,ENDURANCE,0.144548,30.6877,0.0,44132,36251
NATIONALUM,ZENTEC,0.144547,30.6874,0.0,44132,36252
CDSL,MINDACORP,0.144545,30.6871,0.0,44132,36253
ASTRAL,GRAVITA,0.144544,30.6869,0.0,44132,36254
YESBANK,ZENSARTECH,0.144543,30.6866,0.0,44132,36255
ENDURANCE,IRCON,0.144541,30.6861,0.0,44132,36256
HBLENGINE,ICICIBANK,0.144539,30.6857,0.0,44132,36257
GODREJCP,LICHSGFIN,0.144537,30.6853,0.0,44132,36258
BEML,ECLERX,0.144536,30.6852,0.0,44132,36259
GRASIM,SYRMA,0.144536,30.685,0.0,44132,36260
ASIANPAINT,LTM,0.144532,30.6841,0.0,44132,36261
FINCABLES,MANAPPURAM,0.144527,30.6832,0.0,44132,36262
IOB,NATCOPHARM,0.144526,30.6829,0.0,44132,36263
BAJFINANCE,MANKIND,0.144524,30.6825,0.0,44132,36264
KEI,NATCOPHARM,0.14452,30.6816,0.0,44132,36265
AJANTPHARM,PPLPHARMA,0.144518,30.6811,0.0,44132,36266
ABREL,JSWENERGY,0.144513,30.68,0.0,44132,36267
ABSLAMC,BSE,0.144513,30.6802,0.0,44132,36268
IDBI,NEWGEN,0.144511,30.6797,0.0,44132,36269
HDFCAMC,UTIAMC,0.144508,30.6791,0.0,44132,36270
FEDERALBNK,PIIND,0.144506,30.6785,0.0,44132,36271
INOXWIND,SAILIFE,0.144503,30.6779,0.0,44132,36272
PREMIERENE,ZYDUSLIFE,0.144502,30.6776,0.0,44132,36273
BLS,INDIANB,0.144501,30.6775,0.0,44132,36274
MANAPPURAM,SWANCORP,0.1445,30.6772,0.0,44132,36275
JINDALSAW,MRPL,0.144498,30.6769,0.0,44132,36276
CHENNPETRO,INDUSINDBK,0.144496,30.6764,0.0,44132,36277
ENGINERSIN,FEDERALBNK,0.144493,30.6758,0.0,44132,36278
RELIANCE,ZENTEC,0.144493,30.6757,0.0,44132,36279
LICI,NAM-INDIA,0.144491,30.6754,0.0,44132,36280
HINDCOPPER,OLECTRA,0.14449,30.6752,0.0,44132,36281
BAJAJHLDNG,YESBANK,0.144487,30.6745,0.0,44132,36282
BRIGADE,PGEL,0.144485,30.6741,0.0,44132,36283
ADANIPOWER,NETWEB,0.144485,30.674,0.0,44132,36284
ABFRL,OBEROIRLTY,0.144484,30.6738,0.0,44132,36285
EIDPARRY,LTF,0.144483,30.6735,0.0,44132,36286
GMDCLTD,POONAWALLA,0.144482,30.6734,0.0,44132,36287
AXISBANK,WIPRO,0.144481,30.6731,0.0,44132,36288
BLUESTARCO,TRIDENT,0.144475,30.6719,0.0,44132,36289
JSL,KEI,0.144473,30.6714,0.0,44132,36290
LUPIN,PAGEIND,0.144471,30.671,0.0,44132,36291
BEML,FIRSTCRY,0.144465,30.6698,0.0,44132,36292
GABRIEL,LICHSGFIN,0.144462,30.6691,0.0,44132,36293
COLPAL,IDBI,0.144459,30.6684,0.0,44132,36294
JBCHEPHARM,PRESTIGE,0.144459,30.6684,0.0,44132,36295
CHAMBLFERT,LODHA,0.144459,30.6684,0.0,44132,36296
BOSCHLTD,SUPREMEIND,0.144458,30.6682,0.0,44132,36297
ETERNAL,WELSPUNLIV,0.144456,30.6677,0.0,44132,36298
MOTILALOFS,NTPCGREEN,0.144453,30.667,0.0,44132,36299
PATANJALI,SONACOMS,0.144453,30.667,0.0,44132,36300
FACT,JMFINANCIL,0.144453,30.6672,0.0,44132,36301
GODREJCP,GRASIM,0.144452,30.667,0.0,44132,36302
PHOENIXLTD,PREMIERENE,0.144447,30.6659,0.0,44132,36303
AJANTPHARM,DIVISLAB,0.144447,30.6658,0.0,44132,36304
SHREECEM,TATATECH,0.144446,30.6656,0.0,44132,36305
ABLBL,TATAPOWER,0.14444,30.6642,0.0,44132,36306
NHPC,ZENSARTECH,0.14444,30.6643,0.0,44132,36307
CAMS,GODFRYPHLP,0.144436,30.6635,0.0,44132,36308
TRIDENT,TTML,0.144436,30.6634,0.0,44132,36309
MRPL,SHRIRAMFIN,0.144431,30.6623,0.0,44132,36310
ACC,SARDAEN,0.14443,30.6621,0.0,44132,36311
GRAVITA,MANAPPURAM,0.14443,30.6621,0.0,44132,36312
INDUSINDBK,NLCINDIA,0.14443,30.6622,0.0,44132,36313
EICHERMOT,JINDALSAW,0.144428,30.6616,0.0,44132,36314
LTFOODS,ZEEL,0.144428,30.6616,0.0,44132,36315
DMART,UCOBANK,0.144427,30.6616,0.0,44132,36316
IEX,OLAELEC,0.144424,30.6608,0.0,44132,36317
BPCL,BRITANNIA,0.144424,30.6608,0.0,44132,36318
JWL,UTIAMC,0.144419,30.6598,0.0,44132,36319
PHOENIXLTD,SCI,0.144416,30.6592,0.0,44132,36320
AUBANK,HINDZINC,0.144415,30.6588,0.0,44132,36321
CANBK,GVT&D,0.144412,30.6582,0.0,44132,36322
COFORGE,GRASIM,0.14441,30.6577,0.0,44132,36323
ACE,BELRISE,0.144409,30.6575,0.0,44132,36324
JWL,KARURVYSYA,0.144409,30.6575,0.0,44132,36325
MAHABANK,SWANCORP,0.144407,30.6572,0.0,44132,36326
AUBANK,BOSCHLTD,0.144406,30.6569,0.0,44132,36327
HINDZINC,PIIND,0.144404,30.6565,0.0,44132,36328
NAUKRI,POWERGRID,0.1444,30.6556,0.0,44132,36329
ESCORTS,IOB,0.1444,30.6557,0.0,44132,36330
ICICIGI,MANKIND,0.144399,30.6554,0.0,44132,36331
HINDUNILVR,SHRIRAMFIN,0.144395,30.6492,0.0,44117,36332
MRPL,VEDL,0.144392,30.6382,0.0,44087,36333
BATAINDIA,WELSPUNLIV,0.144389,30.6531,0.0,44132,36334
IGL,TARIL,0.144385,30.6523,0.0,44132,36335
BHARATFORG,SAGILITY,0.144385,30.6523,0.0,44132,36336
KALYANKJIL,SAGILITY,0.144385,30.6523,0.0,44132,36337
MRPL,PPLPHARMA,0.144383,30.6519,0.0,44132,36338
PIIND,TORNTPOWER,0.14438,30.6512,0.0,44132,36339
ABSLAMC,RVNL,0.144378,30.6507,0.0,44132,36340
DLF,GESHIP,0.144377,30.6505,0.0,44132,36341
ETERNAL,OLAELEC,0.144376,30.6503,0.0,44132,36342
ANANTRAJ,ENRIN,0.144376,30.6503,0.0,44132,36343
SUZLON,THERMAX,0.144375,30.6501,0.0,44132,36344
NATIONALUM,PERSISTENT,0.144375,30.6502,0.0,44132,36345
EIDPARRY,NSLNISP,0.144374,30.6499,0.0,44132,36346
APTUS,TATAPOWER,0.14437,30.649,0.0,44132,36347
GRAVITA,MOTILALOFS,0.144369,30.6489,0.0,44132,36348
BLS,LATENTVIEW,0.144369,30.6489,0.0,44132,36349
BAJAJHLDNG,CROMPTON,0.144368,30.6486,0.0,44132,36350
IFCI,TATACHEM,0.144368,30.6486,0.0,44132,36351
CROMPTON,SAMMAANCAP,0.144364,30.6479,0.0,44132,36352
BSOFT,ZYDUSLIFE,0.144361,30.6472,0.0,44132,36353
JSWINFRA,SBIN,0.144358,30.6466,0.0,44132,36354
ABREL,MOTILALOFS,0.144357,30.6464,0.0,44132,36355
CUMMINSIND,TRIDENT,0.144355,30.6459,0.0,44132,36356
DLF,ESCORTS,0.144355,30.6459,0.0,44132,36357
CONCOR,TTML,0.144354,30.6456,0.0,44132,36358
CHAMBLFERT,CYIENT,0.144353,30.6454,0.0,44132,36359
BAJAJHLDNG,MUTHOOTFIN,0.144353,30.6454,0.0,44132,36360
AMBER,CHENNPETRO,0.144352,30.6451,0.0,44132,36361
CEATLTD,CONCOR,0.14435,30.6448,0.0,44132,36362
CYIENT,PARADEEP,0.144345,30.6437,0.0,44132,36363
HEG,RELIANCE,0.144345,30.6436,0.0,44132,36364
GRANULES,RECLTD,0.144345,30.6437,0.0,44132,36365
CGPOWER,NATCOPHARM,0.144345,30.6436,0.0,44132,36366
HFCL,VBL,0.144343,30.6433,0.0,44132,36367
AFCONS,OLECTRA,0.144339,30.6424,0.0,44132,36368
AARTIIND,PETRONET,0.144337,30.642,0.0,44132,36369
OFSS,TECHNOE,0.144331,30.6407,0.0,44132,36370
NAUKRI,POLICYBZR,0.14433,30.6403,0.0,44132,36371
INDIGO,JSWINFRA,0.14433,30.6404,0.0,44132,36372
M&M,TMCV,0.144324,30.6392,0.0,44132,36373
GRSE,UTIAMC,0.144324,30.639,0.0,44132,36374
BANDHANBNK,CEMPRO,0.144322,30.6387,0.0,44132,36375
KALYANKJIL,SARDAEN,0.144321,30.6386,0.0,44132,36376
ATGL,ETERNAL,0.14432,30.6383,0.0,44132,36377
BLS,HEROMOTOCO,0.144318,30.6378,0.0,44132,36378
NLCINDIA,SUPREMEIND,0.144316,30.6374,0.0,44132,36379
ABB,NTPCGREEN,0.144316,30.6373,0.0,44132,36380
GLENMARK,PERSISTENT,0.144316,30.6373,0.0,44132,36381
CENTRALBK,ITC,0.144316,30.6374,0.0,44132,36382
LTF,TECHM,0.144316,30.6374,0.0,44132,36383
ACE,SARDAEN,0.144316,30.6373,0.0,44132,36384
BOSCHLTD,GMDCLTD,0.144315,30.6372,0.0,44132,36385
IDFCFIRSTB,NLCINDIA,0.144315,30.6373,0.0,44132,36386
J&KBANK,TMCV,0.144314,30.6369,0.0,44132,36387
BHARTIARTL,MPHASIS,0.144312,30.6365,0.0,44132,36388
DMART,ICICIPRULI,0.144312,30.6365,0.0,44132,36389
DEVYANI,ZEEL,0.14431,30.636,0.0,44132,36390
CLEAN,UCOBANK,0.144309,30.6359,0.0,44132,36391
JWL,POLICYBZR,0.144308,30.6356,0.0,44132,36392
DATAPATTNS,MANKIND,0.144307,30.6355,0.0,44132,36393
BATAINDIA,OLECTRA,0.144302,30.6344,0.0,44132,36394
M&MFIN,OLECTRA,0.144302,30.6343,0.0,44132,36395
APOLLOTYRE,TATATECH,0.144298,30.6335,0.0,44132,36396
SAGILITY,TATAELXSI,0.144298,30.6334,0.0,44132,36397
BHARATFORG,JSL,0.144297,30.6334,0.0,44132,36398
ADANIENT,FACT,0.144295,30.6329,0.0,44132,36399
BPCL,MGL,0.144294,30.6326,0.0,44132,36400
COALINDIA,WIPRO,0.14429,30.6318,0.0,44132,36401
ABREL,KAYNES,0.14429,30.6318,0.0,44132,36402
BAJAJFINSV,OLECTRA,0.144287,30.6312,0.0,44132,36403
ACE,TEJASNET,0.144286,30.6309,0.0,44132,36404
ABREL,ADANIENT,0.144284,30.6305,0.0,44132,36405
MANAPPURAM,SAGILITY,0.144282,30.63,0.0,44132,36406
AUROPHARMA,IOB,0.144281,30.6298,0.0,44132,36407
BSE,FSL,0.144281,30.6297,0.0,44132,36408
AFFLE,SJVN,0.144277,30.629,0.0,44132,36409
BLUEJET,PPLPHARMA,0.144276,30.6287,0.0,44132,36410
IDEA,POWERINDIA,0.144275,30.6285,0.0,44132,36411
RELIANCE,ZEEL,0.144275,30.6285,0.0,44132,36412
BIOCON,REDINGTON,0.144272,30.6278,0.0,44132,36413
BRITANNIA,MANKIND,0.144269,30.6272,0.0,44132,36414
SYNGENE,TATAELXSI,0.144268,30.627,0.0,44132,36415
CYIENT,TORNTPOWER,0.144267,30.6267,0.0,44132,36416
CIPLA,SRF,0.144267,30.6269,0.0,44132,36417
ACE,FORCEMOT,0.144267,30.6268,0.0,44132,36418
HINDALCO,SUNPHARMA,0.144266,30.6265,0.0,44132,36419
MCX,ZEEL,0.144265,30.6264,0.0,44132,36420
CHOICEIN,MAHABANK,0.144264,30.6261,0.0,44132,36421
ELECON,NEWGEN,0.144264,30.6261,0.0,44132,36422
BEML,LTFOODS,0.144263,30.6258,0.0,44132,36423
CHOLAFIN,TARIL,0.144263,30.6259,0.0,44132,36424
EIDPARRY,PCBL,0.14426,30.6252,0.0,44132,36425
EIDPARRY,UPL,0.144257,30.6246,0.0,44132,36426
ABREL,ITCHOTELS,0.144255,30.6241,0.0,44132,36427
MOTILALOFS,NTPC,0.144254,30.624,0.0,44132,36428
CCL,HBLENGINE,0.144253,30.6236,0.0,44132,36429
ANGELONE,NIACL,0.144251,30.6232,0.0,44132,36430
PETRONET,SARDAEN,0.144248,30.6227,0.0,44132,36431
IRB,TATACHEM,0.144246,30.6221,0.0,44132,36432
SARDAEN,WELCORP,0.144244,30.6218,0.0,44132,36433
ATHERENERG,BELRISE,0.144242,30.6213,0.0,44132,36434
PETRONET,SHREECEM,0.144239,30.6208,0.0,44132,36435
IFCI,TATACONSUM,0.144237,30.6202,0.0,44132,36436
APOLLOHOSP,NUVAMA,0.144234,30.6195,0.0,44132,36437
CYIENT,NYKAA,0.144233,30.6193,0.0,44132,36438
ASTRAL,FINCABLES,0.144232,30.6192,0.0,44132,36439
ICICIGI,INDUSTOWER,0.144232,30.6191,0.0,44132,36440
AMBUJACEM,TATACHEM,0.144231,30.6189,0.0,44132,36441
GPIL,MUTHOOTFIN,0.144231,30.6191,0.0,44132,36442
LTF,NH,0.14423,30.6187,0.0,44132,36443
SONATSOFTW,TATACHEM,0.144228,30.6183,0.0,44132,36444
KFINTECH,NTPCGREEN,0.144226,30.6178,0.0,44132,36445
FACT,TATATECH,0.144226,30.6178,0.0,44132,36446
IEX,KOTAKBANK,0.144222,30.617,0.0,44132,36447
JMFINANCIL,PIDILITIND,0.144221,30.6167,0.0,44132,36448
ETERNAL,GLENMARK,0.14422,30.6165,0.0,44132,36449
HEG,NATIONALUM,0.144218,30.6162,0.0,44132,36450
BPCL,PAGEIND,0.144218,30.6161,0.0,44132,36451
BANKBARODA,GABRIEL,0.144217,30.616,0.0,44132,36452
IDEA,SRF,0.144216,30.6157,0.0,44132,36453
BRIGADE,KAYNES,0.144213,30.6151,0.0,44132,36454
ENDURANCE,RVNL,0.144212,30.6147,0.0,44132,36455
HINDCOPPER,PRESTIGE,0.144212,30.6149,0.0,44132,36456
ENRIN,KEI,0.144211,30.6147,0.0,44132,36457
GRASIM,IFCI,0.144208,30.614,0.0,44132,36458
FIRSTCRY,INOXWIND,0.144207,30.6139,0.0,44132,36459
AFCONS,HBLENGINE,0.144203,30.6128,0.0,44132,36460
EICHERMOT,ONGC,0.144203,30.6128,0.0,44132,36461
IGL,SAIL,0.144198,30.6118,0.0,44132,36462
ITCHOTELS,NEWGEN,0.144196,30.6114,0.0,44132,36463
SUNTV,ZEEL,0.144195,30.6111,0.0,44132,36464
ATHERENERG,BDL,0.144194,30.611,0.0,44132,36465
JINDALSAW,TATAINVEST,0.14419,30.61,0.0,44132,36466
ABCAPITAL,OLAELEC,0.144189,30.6099,0.0,44132,36467
ASTRAL,NETWEB,0.144189,30.6098,0.0,44132,36468
HYUNDAI,TATAPOWER,0.144187,30.6095,0.0,44132,36469
INOXWIND,TATACOMM,0.144186,30.6093,0.0,44132,36470
ANGELONE,ITI,0.144184,30.6088,0.0,44132,36471
PCBL,SHRIRAMFIN,0.144183,30.6086,0.0,44132,36472
INDIANB,ITC,0.144182,30.6084,0.0,44132,36473
COFORGE,ITC,0.144178,30.6074,0.0,44132,36474
AARTIIND,ACE,0.144178,30.6075,0.0,44132,36475
NEWGEN,SYRMA,0.144176,30.6071,0.0,44132,36476
BIOCON,TCS,0.144172,30.6061,0.0,44132,36477
BLS,PNBHOUSING,0.144166,30.605,0.0,44132,36478
BANDHANBNK,WOCKPHARMA,0.144163,30.6043,0.0,44132,36479
ARE&M,JUBLFOOD,0.14416,30.6036,0.0,44132,36480
IFCI,LTFOODS,0.144158,30.6031,0.0,44132,36481
HCLTECH,INDUSTOWER,0.144156,30.6028,0.0,44132,36482
GODFRYPHLP,MOTHERSON,0.144155,30.6025,0.0,44132,36483
SIEMENS,TATAINVEST,0.144155,30.6024,0.0,44132,36484
BAJAJHLDNG,HAL,0.144154,30.6022,0.0,44132,36485
GMDCLTD,TIINDIA,0.144153,30.6022,0.0,44132,36486
GABRIEL,NHPC,0.144153,30.602,0.0,44132,36487
DEEPAKFERT,SWANCORP,0.144152,30.6018,0.0,44132,36488
DIVISLAB,SYRMA,0.144152,30.6019,0.0,44132,36489
BATAINDIA,TECHNOE,0.14415,30.6013,0.0,44132,36490
AUROPHARMA,BOSCHLTD,0.144148,30.6009,0.0,44132,36491
GAIL,INFY,0.144146,30.6005,0.0,44132,36492
TRIDENT,UPL,0.144143,30.6,0.0,44132,36493
CHOICEIN,IDBI,0.144142,30.5997,0.0,44132,36494
INTELLECT,TATAPOWER,0.144141,30.5993,0.0,44132,36495
PIDILITIND,TECHNOE,0.14414,30.5993,0.0,44132,36496
HDFCBANK,IOB,0.144139,30.5991,0.0,44132,36497
APTUS,EXIDEIND,0.144139,30.5989,0.0,44132,36498
IFCI,VEDL,0.144137,30.583,0.0,44087,36499
HDFCAMC,PCBL,0.14413,30.5971,0.0,44132,36500
INTELLECT,PNB,0.144129,30.5968,0.0,44132,36501
MOTHERSON,NIACL,0.144127,30.5964,0.0,44132,36502
NLCINDIA,TATAINVEST,0.144122,30.5954,0.0,44132,36503
DLF,EMAMILTD,0.144121,30.5952,0.0,44132,36504
DELHIVERY,JSL,0.144117,30.5942,0.0,44132,36505
NATCOPHARM,TATATECH,0.144115,30.5938,0.0,44132,36506
ANANTRAJ,LTTS,0.144114,30.5935,0.0,44132,36507
BRIGADE,GAIL,0.144111,30.593,0.0,44132,36508
IDEA,ZYDUSLIFE,0.14411,30.5926,0.0,44132,36509
HAVELLS,OLAELEC,0.144107,30.5922,0.0,44132,36510
IEX,TEJASNET,0.144106,30.5919,0.0,44132,36511
ITCHOTELS,MRPL,0.144105,30.5917,0.0,44132,36512
NSLNISP,OLAELEC,0.144104,30.5915,0.0,44132,36513
RPOWER,UTIAMC,0.144104,30.5915,0.0,44132,36514
BRITANNIA,MFSL,0.144102,30.5909,0.0,44132,36515
HINDUNILVR,MAXHEALTH,0.144102,30.5858,0.0,44117,36516
BSOFT,MOTHERSON,0.144102,30.5909,0.0,44132,36517
BPCL,CHAMBLFERT,0.144099,30.5903,0.0,44132,36518
HAL,TTML,0.144097,30.5898,0.0,44132,36519
M&M,MANKIND,0.144096,30.5898,0.0,44132,36520
DIVISLAB,JKTYRE,0.144094,30.5892,0.0,44132,36521
ATGL,KFINTECH,0.144093,30.5891,0.0,44132,36522
ABFRL,ADANIENSOL,0.14409,30.5884,0.0,44132,36523
INDUSINDBK,TECHM,0.144086,30.5876,0.0,44132,36524
MRPL,ZENTEC,0.144085,30.5873,0.0,44132,36525
HBLENGINE,JBCHEPHARM,0.144085,30.5873,0.0,44132,36526
CHAMBLFERT,WAAREEENER,0.144084,30.5871,0.0,44132,36527
DEVYANI,TMPV,0.144084,30.5871,0.0,44132,36528
HDFCAMC,MMTC,0.144082,30.5868,0.0,44132,36529
NEWGEN,PCBL,0.14408,30.5863,0.0,44132,36530
COCHINSHIP,FIRSTCRY,0.14408,30.5862,0.0,44132,36531
GRSE,SYNGENE,0.14408,30.5863,0.0,44132,36532
ENDURANCE,UNOMINDA,0.14408,30.5863,0.0,44132,36533
INTELLECT,MAHABANK,0.144077,30.5856,0.0,44132,36534
JIOFIN,SOBHA,0.144075,30.5852,0.0,44132,36535
BAJAJHFL,ULTRACEMCO,0.144072,30.5844,0.0,44132,36536
RRKABEL,TITAGARH,0.144069,30.5839,0.0,44132,36537
NTPC,ZEEL,0.144068,30.5836,0.0,44132,36538
GRASIM,HEG,0.144067,30.5833,0.0,44132,36539
CIPLA,RAILTEL,0.144067,30.5835,0.0,44132,36540
APOLLOHOSP,SWIGGY,0.144066,30.5833,0.0,44132,36541
HINDALCO,SARDAEN,0.144066,30.5831,0.0,44132,36542
CUMMINSIND,PATANJALI,0.144061,30.582,0.0,44132,36543
ACC,TATACHEM,0.144058,30.5815,0.0,44132,36544
BEML,TITAN,0.144057,30.5813,0.0,44132,36545
CCL,RVNL,0.144056,30.5811,0.0,44132,36546
DLF,EIDPARRY,0.144054,30.5805,0.0,44132,36547
BSOFT,SOLARINDS,0.144054,30.5806,0.0,44132,36548
MARICO,WIPRO,0.144054,30.5805,0.0,44132,36549
KAJARIACER,SUZLON,0.144054,30.5807,0.0,44132,36550
HINDPETRO,JINDALSAW,0.144053,30.5803,0.0,44132,36551
ACE,JYOTICNC,0.144049,30.5795,0.0,44132,36552
IFCI,PIIND,0.144045,30.5787,0.0,44132,36553
ASIANPAINT,DELHIVERY,0.144044,30.5785,0.0,44132,36554
CEATLTD,KEC,0.144044,30.5784,0.0,44132,36555
GRSE,MINDACORP,0.144043,30.5781,0.0,44132,36556
INFY,RAILTEL,0.144041,30.5777,0.0,44132,36557
ABCAPITAL,SUNPHARMA,0.14404,30.5776,0.0,44132,36558
ASIANPAINT,DALBHARAT,0.144039,30.5774,0.0,44132,36559
GODREJCP,LT,0.144037,30.5769,0.0,44132,36560
BANDHANBNK,CUB,0.144036,30.5766,0.0,44132,36561
BIOCON,SHREECEM,0.144034,30.5762,0.0,44132,36562
JSWINFRA,TVSMOTOR,0.144022,30.5737,0.0,44132,36563
BEML,MAXHEALTH,0.144014,30.572,0.0,44132,36564
KPITTECH,LEMONTREE,0.144013,30.5716,0.0,44132,36565
HDFCLIFE,NCC,0.14401,30.571,0.0,44132,36566
HYUNDAI,PFC,0.144008,30.5707,0.0,44132,36567
MMTC,WAAREEENER,0.144008,30.5706,0.0,44132,36568
ABB,JPPOWER,0.144005,30.5699,0.0,44132,36569
KFINTECH,NATCOPHARM,0.144004,30.5697,0.0,44132,36570
AMBUJACEM,EIDPARRY,0.144004,30.5698,0.0,44132,36571
HEG,KIRLOSENG,0.144001,30.569,0.0,44132,36572
MAXHEALTH,TCS,0.144001,30.5691,0.0,44132,36573
DABUR,OLECTRA,0.143998,30.5684,0.0,44132,36574
SARDAEN,TARIL,0.143995,30.5679,0.0,44132,36575
CHENNPETRO,NCC,0.143993,30.5674,0.0,44132,36576
ABLBL,HBLENGINE,0.143992,30.5671,0.0,44132,36577
AMBUJACEM,ENRIN,0.143992,30.5672,0.0,44132,36578
GMRAIRPORT,TTML,0.143989,30.5665,0.0,44132,36579
CHENNPETRO,HEROMOTOCO,0.143989,30.5666,0.0,44132,36580
CREDITACC,IREDA,0.143985,30.5657,0.0,44132,36581
DMART,JKTYRE,0.143983,30.5652,0.0,44132,36582
MOTILALOFS,NIACL,0.143981,30.5647,0.0,44132,36583
IEX,POONAWALLA,0.143976,30.5637,0.0,44132,36584
CUMMINSIND,HCLTECH,0.143974,30.5632,0.0,44132,36585
ABFRL,BLUESTARCO,0.143972,30.5628,0.0,44132,36586
ARE&M,TORNTPOWER,0.143972,30.5629,0.0,44132,36587
KAYNES,M&MFIN,0.143969,30.5622,0.0,44132,36588
IDFCFIRSTB,POONAWALLA,0.143967,30.5618,0.0,44132,36589
BIOCON,CHAMBLFERT,0.143967,30.5617,0.0,44132,36590
DABUR,MCX,0.143965,30.5613,0.0,44132,36591
MAHABANK,SBILIFE,0.143963,30.5608,0.0,44132,36592
IRCTC,SUNPHARMA,0.143962,30.5606,0.0,44132,36593
CUB,NMDC,0.14396,30.5602,0.0,44132,36594
GRANULES,JBMA,0.143957,30.5597,0.0,44132,36595
NYKAA,WELSPUNLIV,0.143957,30.5596,0.0,44132,36596
AARTIIND,MOTHERSON,0.143955,30.5591,0.0,44132,36597
GRAVITA,TVSMOTOR,0.143953,30.5588,0.0,44132,36598
ADANIENT,LTFOODS,0.143952,30.5585,0.0,44132,36599
JPPOWER,SBIN,0.143951,30.5584,0.0,44132,36600
JUBLFOOD,TECHM,0.143951,30.5582,0.0,44132,36601
AARTIIND,FINCABLES,0.143951,30.5582,0.0,44132,36602
BRITANNIA,PETRONET,0.143951,30.5583,0.0,44132,36603
BATAINDIA,RPOWER,0.14395,30.5581,0.0,44132,36604
BDL,KPIL,0.143948,30.5576,0.0,44132,36605
FORCEMOT,M&M,0.143945,30.557,0.0,44132,36606
NIACL,TMPV,0.143944,30.5566,0.0,44132,36607
BLS,VOLTAS,0.143943,30.5566,0.0,44132,36608
DEVYANI,ENGINERSIN,0.143941,30.5561,0.0,44132,36609
CANBK,MGL,0.14394,30.5559,0.0,44132,36610
ALKEM,SOLARINDS,0.14394,30.5559,0.0,44132,36611
INTELLECT,KAYNES,0.143936,30.5549,0.0,44132,36612
LEMONTREE,NYKAA,0.143934,30.5545,0.0,44132,36613
SWANCORP,TECHNOE,0.143933,30.5544,0.0,44132,36614
CLEAN,DLF,0.143933,30.5544,0.0,44132,36615
RBLBANK,TORNTPHARM,0.143933,30.5543,0.0,44132,36616
HCLTECH,SBILIFE,0.143932,30.5542,0.0,44132,36617
HINDPETRO,KEC,0.143928,30.5532,0.0,44132,36618
JYOTICNC,LEMONTREE,0.143928,30.5533,0.0,44132,36619
BAJAJHFL,GLENMARK,0.143927,30.553,0.0,44132,36620
DMART,TCS,0.143924,30.5524,0.0,44132,36621
INDIANB,SUNPHARMA,0.143924,30.5524,0.0,44132,36622
ELECON,SWANCORP,0.143924,30.5525,0.0,44132,36623
360ONE,GPIL,0.143923,30.5522,0.0,44132,36624
BAJAJHLDNG,JWL,0.14392,30.5515,0.0,44132,36625
CROMPTON,KOTAKBANK,0.143917,30.5508,0.0,44132,36626
ADANIPOWER,COLPAL,0.143917,30.5509,0.0,44132,36627
BATAINDIA,JMFINANCIL,0.143916,30.5506,0.0,44132,36628
JUBLFOOD,MCX,0.143915,30.5505,0.0,44132,36629
BEML,MINDACORP,0.143914,30.5503,0.0,44132,36630
BLUESTARCO,NTPCGREEN,0.143913,30.5501,0.0,44132,36631
JPPOWER,LAURUSLABS,0.143912,30.5498,0.0,44132,36632
ABREL,SONATSOFTW,0.143909,30.5491,0.0,44132,36633
IRCON,SUMICHEM,0.143909,30.5491,0.0,44132,36634
BHARATFORG,KARURVYSYA,0.143908,30.549,0.0,44132,36635
AXISBANK,NYKAA,0.143901,30.5474,0.0,44132,36636
DALBHARAT,UNITDSPR,0.1439,30.5471,0.0,44132,36637
BRIGADE,LICHSGFIN,0.143899,30.5471,0.0,44132,36638
LLOYDSME,NLCINDIA,0.143894,30.5458,0.0,44132,36639
DMART,JMFINANCIL,0.143894,30.546,0.0,44132,36640
ITCHOTELS,TORNTPOWER,0.143893,30.5456,0.0,44132,36641
DIVISLAB,IOB,0.143891,30.5452,0.0,44132,36642
BOSCHLTD,OFSS,0.14389,30.5451,0.0,44132,36643
CEATLTD,POLYCAB,0.14389,30.545,0.0,44132,36644
IDEA,PETRONET,0.143888,30.5445,0.0,44132,36645
BLUESTARCO,ELECON,0.143886,30.5441,0.0,44132,36646
SJVN,TATACAP,0.143886,30.5442,0.0,44132,36647
