symbol_a,symbol_b,pearson_rho,stage1_rank,n_obs,Q_beta,Q_alpha,R,log_likelihood_final,em_iterations,em_converged,beta_mean,alpha_mean,spread_mean,spread_std,ou_kappa,ou_mu,ou_sigma,half_life_minutes,half_life_hours,ar1_phi,ar1_c,hurst_exponent,adf_pvalue,tradeable,skipped
INOXWIND,RVNL,0.4104463667523582,195,27527,1e-12,8.826080162356547e-06,0.002470148740387129,56443.86562452459,15,False,0.646252119848004,0.8976164391060965,3.419253976113307e-06,0.0020968051256746367,0.1578577460987642,1.3724166139631175e-06,0.0011769850093289328,4.390960834612927,0.07318268057688211,0.8539712540707715,2.0041227702947223e-07,0.10553173231981626,0.2293893888101936,False,False
ADANIGREEN,TATAPOWER,0.4099692520367084,196,27527,1e-12,1.653506581508073e-05,0.005324441612656159,45953.85063132988,15,False,0.7198526687237108,2.560963599985133,1.967101154519251e-06,0.002187981524218179,0.15017333402960312,1.391399216747475e-06,0.0011990937081911986,4.615647545144784,0.0769274590857464,0.8605587993722958,1.9401837733571508e-07,0.11465738140852486,0.5633776858921182,False,False
RECLTD,RVNL,0.4092639024332515,197,27527,1e-12,8.033542291436905e-06,0.0023285302195160465,57280.71295749152,15,False,0.19086621892946015,4.7676601254520135,2.4013615442083513e-06,0.0018214408756157012,0.12940556364899605,1.3446268423549028e-06,0.0009262200173764846,5.356393968037269,0.08927323280062115,0.8786175579346148,1.632140897917058e-07,0.11024840250109186,0.19101535512033407,False,False
IDEA,INDUSTOWER,0.4089774490355869,198,27527,1e-12,0.0010310474834318017,0.3605563010311406,-12004.063955465304,15,False,2.277808652746307,-11.499455394872236,-8.00111308048796e-06,0.004220323521963923,0.1468014959721059,-3.2723873430315653e-06,0.0022850684382673438,4.72166292291498,0.078694382048583,0.8634653617577716,-4.467942220692619e-07,0.11631266656447435,0.30919108423443703,False,False
HCLTECH,PERSISTENT,0.4087845326671565,199,27527,1e-12,0.00021008194974653064,0.29501648026198635,-8867.90649492141,15,False,0.32581858616970055,4.515407652333652,1.1758095903786418e-05,0.0023318475547528107,0.06687964540460822,5.4687782613977225e-06,0.0008493405934043894,10.36409772160941,0.1727349620268235,0.9353077631503757,3.537874985644182e-07,0.2471743594645041,0.636704240616666,False,False
GRSE,ZENTEC,0.408225235415158,200,27527,1e-12,5.3011703759037595e-05,0.03614128533632173,19849.198399307945,15,False,1.6757496560783447,-4.294795377969593,1.2514569436063655e-06,0.0048099431093709425,0.09757516484481864,-5.463753771248873e-06,0.0021250731433965753,7.103725437331426,0.11839542395552377,0.9070341619114524,-5.079424484536143e-07,0.17790811028864179,0.3736768735560724,False,False
HINDALCO,JSWSTEEL,0.4081430046600817,201,27527,1e-12,0.00016047489564968042,0.10202721905654827,5562.449645464787,15,False,1.552657885825175,-4.1616555840864535,2.245853301811581e-06,0.003058716568751463,0.09675731429784917,3.049048328518763e-07,0.0013457432174784642,7.163770362891865,0.11939617271486443,0.9077762837278925,2.811945679492579e-08,0.17269568662275106,0.17158059698278239,False,False
IRFC,JWL,0.4080058729150222,202,27527,1e-12,1.3204744601779033e-05,0.0035447213025966724,51482.90903204615,15,False,0.34678978263243,2.7278297254800283,-1.9202321024151012e-06,0.0017709078740060003,0.16418026569193214,-1.217872467620892e-06,0.0010145968332899592,4.221866602777746,0.0703644433796291,0.8485890366017734,-1.8439924361865478e-07,0.09365600802316097,0.7819879472010138,False,False
MPHASIS,TCS,0.4075552426257124,203,27527,1e-12,0.0003384055676914115,0.34850188694835843,-11223.767266940511,15,False,0.22458790537601317,6.0376549503633115,9.354038061641373e-07,0.002751223810534292,0.07494093545381213,-1.345570585943317e-07,0.0010647133910425917,9.249246441381137,0.1541541073563523,0.927798284694856,-9.715250436925513e-09,0.22177027490323142,0.6215376239569952,False,False
BDL,IREDA,0.4075426935251148,204,27527,1e-12,1.5958080557640703e-05,0.0023281857491497084,56943.08551899652,15,False,0.9860519141470935,2.4328601221330546,-2.493036885747354e-06,0.0019773142725331883,0.22189693250022322,-6.81182019608002e-07,0.0013157111342726054,3.1237348473000996,0.05206224745500166,0.8009979169329658,-1.355566408498017e-07,0.05484322610344577,0.28272123387577697,False,False
NMDC,SAIL,0.4069324564327131,205,27527,1e-12,7.103070496089056e-06,0.0012176770445178266,65947.23264621163,15,False,0.49077117406578097,1.9271505784864522,-8.036217027294197e-09,0.0015486349738379676,0.19543664175270967,8.490866098388188e-07,0.0009680387239393232,3.546659287345921,0.05911098812243201,0.8224754525165098,1.5073371618592713e-07,0.0643903219301416,0.24743302185141514,False,False
INOXWIND,MAZDOCK,0.406892211528141,206,27527,1e-12,3.422081971779457e-05,0.03126059245288429,21924.729937370194,15,False,1.0638610107007256,-3.6723132262371814,1.7240941161772456e-06,0.0035835010368367175,0.07391237523766415,-2.9783440091215456e-06,0.001376809145735841,9.377958404545122,0.1562993067424187,0.9287530720430688,-2.1219786104884045e-07,0.2176111233585691,0.6819110370514313,False,False
IREDA,RAILTEL,0.4065903268464725,207,27527,1e-12,4.917053316538161e-06,0.0011341854452937945,67065.52066151776,15,False,0.6140004288090888,1.3037029738871078,1.1194549764447738e-06,0.0016483779842978196,0.20273045250974028,1.1067520499811718e-06,0.0010496375443269197,3.419058024973543,0.056984300416225715,0.8164982968332989,2.0309088615478292e-07,0.07008316502414855,0.10628907456518083,False,False
COFORGE,KPITTECH,0.4065336095403944,208,27527,2.5050062870651344e-07,2.867024807951149e-06,2.474159826893353e-05,109943.18797030453,15,False,0.20435228000623393,5.876686349886982,3.4196443996077315e-07,0.0005277760655595897,3.1194499352238063,8.540941828655878e-08,0.0013143691323980735,0.22220173266227308,0.0037033622110378846,0.04418146440422703,8.163590511274545e-08,-0.008692499783839777,0.4908122366829987,False,False
DLF,PHOENIXLTD,0.4062318976162066,209,27527,1e-12,2.605000469767325e-05,0.020450229555685897,27734.940702129643,15,False,0.6807560485180625,1.3540200591689175,1.8656786660716737e-06,0.0022986883275074284,0.10203706066421042,1.337315767981902e-06,0.0010383874094845142,6.7930923925866,0.11321820654311,0.902996085414035,1.2972486453178064e-07,0.1750675193289292,0.6052010179220032,False,False
DATAPATTNS,HAL,0.4061131507027407,210,27527,1e-12,0.0001488284335819743,0.18180347123617094,-2236.3561707843087,15,False,2.0915659460850446,-9.467371224150623,1.8554934232762973e-06,0.0054909143130335274,0.07378863084841092,-4.114085503973081e-06,0.002108945536939657,9.39368534949409,0.15656142249156818,0.9288680071358756,-2.926431007110109e-07,0.24360317133089734,0.8706667949269542,False,False
MOTHERSON,TMPV,0.4060769345853303,211,27527,1e-12,0.00020081166052520467,0.06070878342145163,12459.673617837445,15,False,0.9233861448511558,-0.6297901247523838,-5.382291346987481e-06,0.0020209133750041177,0.1394190751172059,-2.3976819361426366e-06,0.001065627902013845,4.971681098710739,0.082861351645179,0.8698634139509995,-3.120261416009603e-07,0.10509965537813704,0.2638832038628425,False,False
PERSISTENT,WIPRO,0.405981639531794,212,27527,1e-12,6.705133697511431e-05,0.014993333588161396,31572.505581075915,15,False,0.8842472691509871,3.8350329288630705,-1.1852373367138114e-06,0.0019055983864702778,0.18651677148758794,-2.476793335568376e-06,0.0011628662790573291,3.7162726709864367,0.06193787784977394,0.8298446441054862,-4.2143965149079693e-07,0.07630564299807177,0.33965145143073106,False,False
JSWSTEEL,NMDC,0.4059626174589758,213,27527,1e-12,1.9583480591216307e-05,0.0019448691348930612,59205.799901809994,15,False,0.4442688473089135,5.127202240628673,8.719833776432126e-07,0.0010859927914727175,0.26731482704197695,5.683574411937694e-07,0.0007938363295694944,2.5929993791593873,0.04321665631932312,0.7654320548184328,1.333184371094759e-07,0.04199024408079434,0.25722575595249525,False,False
RECLTD,TATAPOWER,0.4057838110183748,214,27527,1e-12,2.129303000814048e-05,0.006855415565771918,42489.50585661427,15,False,0.31277016991841206,4.0072727681378,2.140691386722082e-06,0.0018817640491826334,0.12138763894265102,1.433272209461526e-06,0.0009269941095001168,5.710195754671686,0.09516992924452809,0.8856905648865065,1.638365366274157e-07,0.11859595382773254,0.5774292931831364,False,False
GODREJPROP,PHOENIXLTD,0.4055657069123026,215,27527,1e-12,3.523758921818851e-05,0.027596453025352952,23607.979492098133,15,False,1.087686761561044,-0.632297968520187,2.5277857126610283e-06,0.0028949865519036708,0.10044389761499448,2.3206324211901102e-06,0.0012975304818647665,6.900839145219219,0.11501398575365365,0.9044358519978328,2.2176926015723925e-07,0.19109123906470274,0.2154483008524788,False,False
LTM,PERSISTENT,0.4049649538356738,216,27527,1e-12,0.00026308223857139613,0.3692321210696996,-11956.637362253328,15,False,1.0226572828358527,-0.265754011888323,-1.1616254510029317e-05,0.0031079330680382792,0.08112435326724707,-9.700295448129893e-06,0.0012514770927965298,8.544255240797028,0.1424042540132838,0.9220790207760262,-7.558565200801369e-07,0.2189891529667159,0.6878160073732448,False,False
HEROMOTOCO,M&M,0.4034126680584442,217,27527,1e-12,0.00018218659117421422,0.20336045968591682,-3792.821678486318,15,False,0.3197411338089598,6.0198281685942225,1.562531194580583e-06,0.0023563457551681946,0.06859811444627278,-3.8746530298105973e-07,0.0008726615068951108,10.104464038918008,0.16840773398196682,0.9337018459696601,-2.5688234338450612e-08,0.22613813318079284,0.05108449983591128,False,False
RVNL,SUZLON,0.4032485583961727,218,27527,1e-12,2.128253254744723e-05,0.0012656608100591012,64665.236344097684,15,False,1.2790655294398658,0.8396859277235106,-2.128062978296586e-06,0.0016221531223793374,0.39226143789792306,-1.0539245658005936e-06,0.0014351290179819233,1.767054096049892,0.029450901600831532,0.6755274823875539,-3.419695572389227e-07,0.01670414978457804,0.0707002883194113,False,False
COCHINSHIP,RVNL,0.4031673725799162,219,27527,1e-12,9.612803076231812e-06,0.0027504343008545803,54976.56232821591,15,False,0.6011765563994053,3.85760951343389,-5.555286139240753e-07,0.002222344288877588,0.15433862002528248,-1.291021313503272e-07,0.0012348190855239497,4.491080589203141,0.07485134315338568,0.8569817806813959,-1.8463956935960334e-08,0.10297953999357529,0.012037591885042907,False,False
IRCTC,IRFC,0.4031231384278647,220,27527,1.6469437027950118e-07,1.7612578720201935e-06,1.235957219671588e-05,120875.33434673597,15,False,0.4411887401819846,4.32516911364574,-4.8990099078474776e-08,0.0004038622913784278,2.945676296204278,-1.0049153824789224e-08,0.000980164621975102,0.23531003099461972,0.003921833849910328,0.05256649726964598,-9.520905007696189e-09,-0.00851196146919866,0.4878453516720623,False,False
IRFC,TITAGARH,0.4029233905967023,221,27527,1e-12,2.6588864090685567e-05,0.01293189975558722,33904.28710568117,15,False,0.9152119277572355,-1.3525822604681594,-4.618454530149282e-06,0.0022253891689445237,0.14616872718748009,-2.5101206063425485e-06,0.001202215894128355,4.742103142698201,0.07903505237830336,0.8640119085859473,-3.4134651047560774e-07,0.12349693024754255,0.09424943667998614,False,False
ETERNAL,SWIGGY,0.4025692562581107,222,27527,1e-12,2.9269347414166005e-05,0.008491985723101943,39497.1901268398,15,False,0.13984257641319217,4.761834866645803,8.69772252519873e-07,0.0023435258794283825,0.14551310199952136,1.1242307965675382e-06,0.001264275648200199,4.763469206795037,0.07939115344658394,0.864578562291836,1.5224495078697042e-07,0.0966118103970459,0.6732693060270474,False,False
OFSS,TATAELXSI,0.4019318576877203,223,27527,1e-12,1.4283812414188345e-05,0.018952462426539696,28893.959313519103,15,False,0.28717865644964463,6.4415971134771715,6.395125864479253e-06,0.0025537717818655535,0.0638893323791115,1.0031308546889267e-06,0.0009098702117786634,10.849184906908942,0.18081974844848236,0.9381088120566458,6.208496025932994e-08,0.2521277940661825,0.401541283552436,False,False
DLF,IREDA,0.4016844533245575,224,27527,1e-12,9.510045756327638e-06,0.001406439678216908,63893.91586889983,15,False,0.6963282708958548,3.0506523253876714,-1.2739354463649082e-06,0.0015115278763511853,0.2182118941487256,3.5276385628465814e-09,0.0009976240267383183,3.1764867046501157,0.05294144507750193,0.8039550702416206,6.915756542662085e-10,0.05215465549167502,0.5024825173703672,False,False
BAJAJ-AUTO,M&M,0.4015605437208577,225,27527,1e-12,0.00044709535378475285,0.4993248994756342,-16156.032044409238,15,False,1.4664205744103787,-2.780437036436553,-4.14409791181604e-06,0.003315099257587744,0.07413408270076986,-4.414284119360255e-06,0.0012765769142295835,9.349912419604905,0.15583187366008175,0.9285471833799844,-3.154130336892952e-07,0.22041183430126698,0.7083251544275753,False,False
CDSL,MCX,0.401495758193605,226,27527,1e-12,0.00030378493015470606,0.27385678983215195,-7936.523652262894,15,False,0.6217389239257634,2.349731444701542,3.185898400713344e-06,0.002740708844646869,0.07634692540541177,1.8775312854841762e-06,0.0010702437110554366,9.078914139361167,0.15131523565601945,0.926494726239249,1.3800845113388912e-07,0.2151645738152734,0.33850045385701016,False,False
NHPC,TATAPOWER,0.4011185361872017,227,27527,1e-12,3.467193877723523e-05,0.011117945740032567,35841.00467885813,15,False,1.1653341556001071,-2.5639345539383083,-9.976834094363e-07,0.0017453871699739307,0.16976253123732388,-5.814723190233588e-07,0.0010169271813264083,4.083039852833854,0.06805066421389756,0.8438651844261029,-9.078807329203837e-08,0.10725691824632251,0.700491789836452,False,False
HUDCO,RECLTD,0.400880000586332,228,27527,1e-12,0.0002867818220145227,0.08685081653372682,7532.258724217231,15,False,1.017974717119514,-0.70030072860516,-3.0562274054647736e-06,0.001886645476308198,0.15294298331022163,-1.6735328049842804e-06,0.0010429246244029566,4.532062639016276,0.07553437731693793,0.8581786509224066,-2.373426801284796e-07,0.10724271852701617,0.3997829837596689,False,False
JIOFIN,RVNL,0.4007368087328064,229,27527,1.7557479911923788e-07,2.402111632011367e-06,2.4500945501676297e-05,112668.86082231195,15,False,0.3250441528887899,3.702745865041258,-1.7561519978679666e-07,0.0004561245642207383,1.7042712714113009,-8.026012420710739e-09,0.0008410329818020115,0.4067117671859555,0.006778529453099258,0.18190489718622643,-6.566041456505975e-09,-0.009841550622133708,0.24273844823081409,False,False
BDL,SOLARINDS,0.4005316142755274,230,27527,1e-12,3.1760393751457716e-05,0.06425739987606141,12166.186857389192,15,False,1.039330801762685,-2.654752016187701,-1.189680985231721e-06,0.003776860586773042,0.06610544090763523,1.3469997652550148e-06,0.0013729117420189223,10.485478518000267,0.17475797530000445,0.9360321630072905,8.616466141305071e-08,0.2703280978158638,0.7216610559798231,False,False
INFY,MPHASIS,0.400297715408787,231,27527,1e-12,0.00016800567754585044,0.1607088731621507,-589.3337743733391,15,False,-0.5550069031138796,11.62293929673269,2.996249887138067e-06,0.003967091247530455,0.07380458036941938,1.4046721472841155e-06,0.0015235768418348518,9.39165532939129,0.15652758882318815,0.9288531922542271,9.993793920866492e-08,0.22511716222333278,0.7435653193136936,False,False
LTM,TECHM,0.3999833727427641,232,27527,1e-12,0.00021127567524170188,0.1548799813987852,-142.57488369710944,15,False,0.9851430936504766,1.3319267527419034,-9.848757028003928e-06,0.0023234139789966766,0.09618427282287308,-9.761839410669056e-06,0.001019076104608638,7.206450287734687,0.12010750479557812,0.9082966262631562,-8.951936078356354e-07,0.17373235239776072,0.7047516988910741,False,False
HINDZINC,TATASTEEL,0.3999282153012343,233,27527,1e-12,0.00030072056681094115,0.058549164053190335,12760.27743231469,15,False,0.733711659534965,2.5343523493527527,-4.109142764167562e-06,0.0021571013351666104,0.1692212648209241,-3.4402564537460482e-06,0.0012546449488031876,4.096099750190723,0.06826832916984538,0.8443220639460177,-5.355720242155771e-07,0.07612781738750043,0.771168965657536,False,False
BEL,RVNL,0.3998071395942168,234,27527,1.7521910922895827e-07,2.189455656773462e-06,1.6434191828933915e-05,116418.80376129065,15,False,0.3715296504464508,3.927923886119884,-3.476369875611604e-07,0.0005030082706698713,3.0627829198052794,-1.4825448084094283e-07,0.0012425482140306057,0.2263128660140279,0.003771881100233798,0.046757391920249684,-1.4132248797632971e-07,-0.008460575612791937,0.6379994108980653,False,False
ADANIENSOL,ADANIPORTS,0.3995314952279385,235,27527,1e-12,0.0006023727202205564,0.4282849353597727,-14149.39626035679,15,False,0.9024241211126227,0.3177882799433307,-2.7845070519230317e-06,0.0024994004195131305,0.10702380458141084,-2.5044806270315986e-06,0.0011563563728571942,6.476570173065397,0.10794283621775662,0.8985042842173495,-2.5419405390435343e-07,0.16607443672475974,0.6239913214093371,False,False
HAL,RVNL,0.3991711713597898,236,27527,1.676677324570656e-07,2.1974293984296287e-06,1.8580589154066792e-05,115482.65342787429,15,False,0.33473385495687946,6.4121775398862235,-1.265126026862027e-07,0.000477833829740945,2.257695500516727,-7.644704517635386e-08,0.0010152693899777266,0.30701535277954983,0.00511692254632583,0.104591237693926,-6.845135410331554e-08,-0.00947327295079172,0.2826313657044879,False,False
RITES,RVNL,0.3986225867514147,237,27527,1e-12,4.977820327969416e-06,0.001013735434326638,68548.84140879875,15,False,0.5709654762597859,2.1027470786111953,1.1612443302485558e-06,0.0016122736319741924,0.2500930067065624,5.971684159666099e-07,0.001140268124528316,2.7715576284515,0.04619262714085834,0.7787283527438085,1.3213643909030236e-07,0.05794670864564872,0.12385778161679845,False,False
